sgRNA,Gene,HL60.initial,KBM7.initial,HL60.final,KBM7.final
PHF8_m54069082,PHF8,642,616,940,1691
PHF8_m54069148,PHF8,687,511,1369,1530
PHF8_m54069154,PHF8,530,474,1518,1890
PHF8_p54069088,PHF8,485,658,2482,2141
PHF8_p54069102,PHF8,388,523,1413,849
PHF8_p54069109,PHF8,425,556,1632,1876
PHF8_p54069115,PHF8,876,427,1689,1705
PHF8_p54069126,PHF8,759,856,1781,2419
PHF8_p54069134,PHF8,567,473,894,1338
PHGDH_m120254695,PHGDH,1142,473,705,1484
PHGDH_m120254752,PHGDH,71,123,540,758
PHGDH_m120263806,PHGDH,721,621,1428,1069
PHGDH_m120263823,PHGDH,328,344,506,655
PHGDH_p120254682,PHGDH,607,669,2309,2144
PHGDH_p120254699,PHGDH,659,687,1138,1094
PHGDH_p120254710,PHGDH,186,202,790,1038
PHGDH_p120254740,PHGDH,435,120,487,924
PHGDH_p120254761,PHGDH,1005,765,1067,790
PHGDH_p120263780,PHGDH,616,559,863,1782
PHIP_m79787579,PHIP,891,467,2845,1714
PHIP_m79787596,PHIP,261,189,991,1036
PHIP_m79787603,PHIP,392,445,1322,1615
PHIP_m79787760,PHIP,611,327,1587,1477
PHIP_m79787768,PHIP,716,823,2338,2177
PHIP_m79787773,PHIP,788,766,2868,2040
PHIP_p79787568,PHIP,427,160,320,578
PHIP_p79787582,PHIP,399,668,1174,800
PHIP_p79787588,PHIP,485,486,1270,1219
PHIP_p79787742,PHIP,329,615,1587,841
PHKG1_m56155371,PHKG1,527,583,1446,1711
PHKG1_m56155385,PHKG1,1972,2910,5099,5235
PHKG1_m56155391,PHKG1,1434,1521,4160,3477
PHKG1_m56156557,PHKG1,848,438,1720,1862
PHKG1_m56156594,PHKG1,348,223,466,694
PHKG1_m56156621,PHKG1,553,593,745,1158
PHKG1_p56155401,PHKG1,403,109,936,962
PHKG1_p56155408,PHKG1,241,347,659,1064
PHKG1_p56156547,PHKG1,511,754,1592,1991
PHKG1_p56156606,PHKG1,393,397,570,968
PHKG2_m30760162,PHKG2,89,208,464,423
PHKG2_m30760177,PHKG2,536,484,1262,1782
PHKG2_m30760218,PHKG2,158,153,2004,2471
PHKG2_m30762447,PHKG2,95,17,373,220
PHKG2_p30760128,PHKG2,469,366,553,1299
PHKG2_p30760134,PHKG2,137,253,832,525
PHKG2_p30760200,PHKG2,644,418,1138,1785
PHKG2_p30760210,PHKG2,491,469,570,1181
PHKG2_p30762420,PHKG2,371,256,776,1566
PHKG2_p30762462,PHKG2,776,705,2493,2822
PHLDA1_m76425329,PHLDA1,569,284,1499,1435
PHLDA1_m76425337,PHLDA1,1879,1232,3786,2022
PHLDA1_m76425342,PHLDA1,870,846,1705,2735
PHLDA1_m76425348,PHLDA1,571,350,764,1733
PHLDA1_m76425508,PHLDA1,482,550,1502,1397
PHLDA1_p76425350,PHLDA1,0,340,433,497
PHLDA1_p76425357,PHLDA1,270,151,450,238
PHLDA1_p76425362,PHLDA1,790,683,1649,2004
PHLDA1_p76425479,PHLDA1,1035,641,2993,2848
PHLDA1_p76425486,PHLDA1,808,565,1515,1423
PHLPP1_m60382926,PHLPP1,412,426,911,1852
PHLPP1_m60382932,PHLPP1,228,125,52,263
PHLPP1_m60382955,PHLPP1,519,527,653,902
PHLPP1_m60382975,PHLPP1,732,650,1171,1690
PHLPP1_m60382995,PHLPP1,423,552,984,588
PHLPP1_m60383062,PHLPP1,87,90,168,184
PHLPP1_m60383095,PHLPP1,1,0,707,581
PHLPP1_p60382912,PHLPP1,314,414,904,598
PHLPP1_p60382960,PHLPP1,776,594,2422,2074
PHLPP1_p60382966,PHLPP1,162,99,543,490
PHOX2A_m71954959,PHOX2A,61,53,217,191
PHOX2A_m71954977,PHOX2A,372,275,1380,1587
PHOX2A_m71954999,PHOX2A,1250,697,1603,2177
PHOX2A_m71955008,PHOX2A,641,531,963,1481
PHOX2A_p71954938,PHOX2A,172,230,259,856
PHOX2A_p71954949,PHOX2A,460,373,923,1159
PHOX2A_p71954967,PHOX2A,448,555,1098,943
PHOX2A_p71954982,PHOX2A,0,0,0,0
PHOX2A_p71955011,PHOX2A,335,420,2215,605
PHOX2A_p71955028,PHOX2A,630,721,1855,2520
PHOX2B_m41750515,PHOX2B,232,250,1872,1529
PHOX2B_m41750551,PHOX2B,365,289,1598,1378
PHOX2B_m41750566,PHOX2B,437,582,1275,1002
PHOX2B_m41750571,PHOX2B,991,646,1291,1599
PHOX2B_p41750519,PHOX2B,335,300,805,690
PHOX2B_p41750530,PHOX2B,413,119,1420,918
PHOX2B_p41750537,PHOX2B,402,210,815,854
PHOX2B_p41750558,PHOX2B,565,485,1756,2864
PHOX2B_p41750573,PHOX2B,252,410,1069,1375
PHOX2B_p41750581,PHOX2B,495,405,1509,1212
PHTF1_m114280835,PHTF1,471,156,664,946
PHTF1_m114280840,PHTF1,800,536,1022,1491
PHTF1_m114281353,PHTF1,23,214,374,681
PHTF1_m114300322,PHTF1,904,677,1482,1628
PHTF1_m114301295,PHTF1,460,486,593,296
PHTF1_p114280844,PHTF1,437,500,1101,2214
PHTF1_p114281359,PHTF1,523,192,1080,1451
PHTF1_p114281369,PHTF1,533,365,1213,1079
PHTF1_p114300347,PHTF1,1338,815,1228,1153
PHTF1_p114301298,PHTF1,897,436,2053,1346
PHTF2_m77469582,PHTF2,118,5,176,44
PHTF2_m77530069,PHTF2,944,868,2546,2724
PHTF2_m77530074,PHTF2,917,925,3513,3559
PHTF2_m77531104,PHTF2,853,403,1175,1597
PHTF2_m77531113,PHTF2,820,588,1305,2336
PHTF2_m77531129,PHTF2,708,362,860,1674
PHTF2_m77531172,PHTF2,712,555,1380,1721
PHTF2_p77522959,PHTF2,564,371,1081,1512
PHTF2_p77531073,PHTF2,423,411,737,1322
PHTF2_p77531093,PHTF2,483,626,1649,1508
PIAS1_m68378678,PIAS1,155,394,852,913
PIAS1_m68378853,PIAS1,1140,860,1693,1100
PIAS1_m68378871,PIAS1,452,463,1194,556
PIAS1_m68378877,PIAS1,1436,1302,2028,1672
PIAS1_p68346657,PIAS1,849,658,1534,921
PIAS1_p68346666,PIAS1,676,498,1258,478
PIAS1_p68378666,PIAS1,377,269,511,979
PIAS1_p68378691,PIAS1,375,328,720,162
PIAS1_p68378739,PIAS1,374,682,1357,682
PIAS1_p68378785,PIAS1,34,39,107,117
PIAS2_m44470832,PIAS2,486,210,1007,1380
PIAS2_m44470887,PIAS2,423,406,744,1062
PIAS2_m44470901,PIAS2,388,368,676,1438
PIAS2_m44470923,PIAS2,776,325,1570,2528
PIAS2_m44470960,PIAS2,333,206,248,441
PIAS2_m44470973,PIAS2,670,286,1128,2187
PIAS2_m44497286,PIAS2,100,27,1005,469
PIAS2_p44470823,PIAS2,141,189,793,861
PIAS2_p44470848,PIAS2,67,209,366,817
PIAS2_p44470908,PIAS2,676,502,1432,1555
PIAS3_m145578096,PIAS3,581,272,1158,810
PIAS3_m145578120,PIAS3,659,561,1944,1813
PIAS3_p145576068,PIAS3,582,490,1434,1388
PIAS3_p145576080,PIAS3,119,109,119,258
PIAS3_p145578059,PIAS3,390,418,1246,1323
PIAS3_p145578075,PIAS3,712,294,956,1082
PIAS3_p145578085,PIAS3,0,0,212,143
PIAS3_p145578098,PIAS3,226,50,481,509
PIAS3_p145578109,PIAS3,341,239,891,1025
PIAS3_p145578129,PIAS3,1311,653,1744,1601
PIAS4_m4012952,PIAS4,944,375,952,1527
PIAS4_m4012979,PIAS4,194,219,630,652
PIAS4_p4007745,PIAS4,374,231,1151,884
PIAS4_p4007751,PIAS4,1466,938,2616,2216
PIAS4_p4007757,PIAS4,498,589,838,231
PIAS4_p4012943,PIAS4,456,364,1550,1780
PIAS4_p4012957,PIAS4,755,780,2655,1531
PIAS4_p4012968,PIAS4,174,179,840,833
PIAS4_p4012993,PIAS4,406,177,460,1086
PIAS4_p4013006,PIAS4,1061,470,2084,1848
PICALM_m85723411,PICALM,151,224,1111,1424
PICALM_m85733486,PICALM,376,163,432,443
PICALM_m85742512,PICALM,491,794,2251,2663
PICALM_m85742520,PICALM,385,435,1255,922
PICALM_m85742527,PICALM,241,187,997,1396
PICALM_m85742563,PICALM,283,390,1181,1086
PICALM_m85742569,PICALM,204,83,148,131
PICALM_m85742608,PICALM,1221,948,1555,903
PICALM_p85725931,PICALM,83,108,472,168
PICALM_p85742592,PICALM,278,338,1374,1038
PID1_m230020543,PID1,724,524,1646,1821
PID1_m230020554,PID1,998,940,4129,3995
PID1_m230020595,PID1,698,279,1467,964
PID1_p230020546,PID1,1,230,663,727
PID1_p230020569,PID1,445,393,1229,1381
PID1_p230020576,PID1,454,245,546,811
PID1_p230020583,PID1,587,505,1297,2206
PID1_p230020597,PID1,640,321,991,1076
PID1_p230020603,PID1,962,833,2590,2908
PID1_p230020647,PID1,0,21,0,41
PIDD_m804287,PIDD,168,528,1245,598
PIDD_m804306,PIDD,51,51,145,65
PIDD_m804313,PIDD,414,212,1296,1052
PIDD_m804321,PIDD,516,195,1163,833
PIDD_m804327,PIDD,384,226,1110,265
PIDD_m804341,PIDD,683,149,734,542
PIDD_m804371,PIDD,870,485,1597,1442
PIDD_m804378,PIDD,839,793,1385,1350
PIDD_p804275,PIDD,160,173,1086,471
PIDD_p804344,PIDD,343,234,1235,1009
PIFO_m111889598,PIFO,425,234,1009,1302
PIFO_m111889642,PIFO,452,350,697,483
PIFO_m111890362,PIFO,503,360,1609,2094
PIFO_m111890385,PIFO,874,927,1662,2011
PIFO_p111889271,PIFO,338,202,596,1076
PIFO_p111889609,PIFO,385,332,775,1317
PIFO_p111890280,PIFO,399,406,824,528
PIFO_p111890285,PIFO,556,336,3086,1816
PIFO_p111890353,PIFO,1195,909,2921,2500
PIFO_p111890372,PIFO,335,532,908,1121
PIGH_m68059392,PIGH,490,134,949,527
PIGH_m68060461,PIGH,822,894,2601,3103
PIGH_m68066742,PIGH,75,105,93,122
PIGH_m68066762,PIGH,763,343,1033,1225
PIGH_m68066877,PIGH,216,56,332,748
PIGH_p68060447,PIGH,372,191,474,433
PIGH_p68066727,PIGH,52,67,174,67
PIGH_p68066798,PIGH,409,393,1037,909
PIGH_p68066829,PIGH,482,374,2189,1254
PIGH_p68066856,PIGH,55,17,188,129
PIK3C2A_m17190975,PIK3C2A,1095,604,2792,2374
PIK3C2A_m17191062,PIK3C2A,485,522,1662,1271
PIK3C2A_m17191077,PIK3C2A,348,135,357,1523
PIK3C2A_m17191130,PIK3C2A,484,642,814,1430
PIK3C2A_m17191179,PIK3C2A,398,483,1880,1584
PIK3C2A_m17191188,PIK3C2A,210,65,129,120
PIK3C2A_m17191236,PIK3C2A,507,406,2035,1338
PIK3C2A_m17191265,PIK3C2A,254,31,280,248
PIK3C2A_p17190978,PIK3C2A,263,258,851,443
PIK3C2A_p17191226,PIK3C2A,169,232,236,677
PIK3C2B_m204438810,PIK3C2B,290,222,354,755
PIK3C2B_m204438816,PIK3C2B,845,613,1639,1861
PIK3C2B_m204438836,PIK3C2B,664,661,1744,2226
PIK3C2B_m204438880,PIK3C2B,140,276,924,439
PIK3C2B_m204438909,PIK3C2B,559,358,1983,641
PIK3C2B_m204438916,PIK3C2B,923,563,2181,2507
PIK3C2B_p204438821,PIK3C2B,457,477,840,1434
PIK3C2B_p204438828,PIK3C2B,173,299,1003,1144
PIK3C2B_p204438848,PIK3C2B,479,309,809,1167
PIK3C2B_p204438869,PIK3C2B,615,270,634,427
PIK3C3_m39535300,PIK3C3,401,360,490,965
PIK3C3_m39535315,PIK3C3,418,561,1665,558
PIK3C3_m39537582,PIK3C3,89,84,227,585
PIK3C3_m39537673,PIK3C3,761,648,1278,527
PIK3C3_m39537680,PIK3C3,671,752,619,344
PIK3C3_p39535279,PIK3C3,1012,690,1882,958
PIK3C3_p39537522,PIK3C3,556,130,611,456
PIK3C3_p39537527,PIK3C3,588,484,856,784
PIK3C3_p39537561,PIK3C3,367,139,379,95
PIK3C3_p39537586,PIK3C3,364,210,771,1345
PIK3CB_m138417762,PIK3CB,1041,937,1962,2500
PIK3CB_m138417775,PIK3CB,562,601,2233,1719
PIK3CB_m138417888,PIK3CB,1,0,29,162
PIK3CB_m138426002,PIK3CB,1,69,180,321
PIK3CB_m138426103,PIK3CB,462,417,1170,1327
PIK3CB_p138417890,PIK3CB,405,259,528,961
PIK3CB_p138425988,PIK3CB,271,421,1032,778
PIK3CB_p138425993,PIK3CB,845,767,1851,1604
PIK3CB_p138426004,PIK3CB,161,273,607,992
PIK3CB_p138426085,PIK3CB,346,340,499,376
PIK3R4_m130463848,PIK3R4,516,432,1716,881
PIK3R4_m130463905,PIK3R4,1284,858,1929,2041
PIK3R4_m130463922,PIK3R4,359,316,717,443
PIK3R4_m130464045,PIK3R4,676,513,845,1888
PIK3R4_p130463693,PIK3R4,967,844,1553,481
PIK3R4_p130463853,PIK3R4,526,372,992,1482
PIK3R4_p130463861,PIK3R4,583,405,1248,517
PIK3R4_p130463912,PIK3R4,237,378,921,902
PIK3R4_p130464007,PIK3R4,193,538,1492,1655
PIK3R4_p130464012,PIK3R4,510,514,226,659
PIK3R5_m8791858,PIK3R5,240,241,870,938
PIK3R5_m8791868,PIK3R5,768,889,1380,2040
PIK3R5_m8791891,PIK3R5,876,589,1457,1200
PIK3R5_m8791900,PIK3R5,30,128,544,548
PIK3R5_m8791917,PIK3R5,1453,434,1480,2085
PIK3R5_m8791926,PIK3R5,1022,686,1852,1467
PIK3R5_m8791937,PIK3R5,652,520,708,1021
PIK3R5_p8791848,PIK3R5,238,214,448,369
PIK3R5_p8791874,PIK3R5,407,457,691,957
PIK3R5_p8791882,PIK3R5,853,562,1468,2755
PIM1_m37138394,PIM1,378,618,1493,711
PIM1_m37138399,PIM1,704,622,1258,1157
PIM1_m37138421,PIM1,446,340,1400,1576
PIM1_m37138566,PIM1,320,175,695,942
PIM1_m37138591,PIM1,987,1028,2692,3893
PIM1_p37138404,PIM1,366,415,1700,1331
PIM1_p37138411,PIM1,312,249,1161,788
PIM1_p37138537,PIM1,346,410,1423,721
PIM1_p37138576,PIM1,920,759,1842,1200
PIM1_p37138583,PIM1,1220,974,2682,1228
PIM2_m48775840,PIM2,735,670,1259,2096
PIM2_m48775882,PIM2,1351,1361,1649,2254
PIM2_m48775898,PIM2,685,720,1778,2446
PIM2_m48775910,PIM2,904,368,1521,1460
PIM2_m48775916,PIM2,62,96,198,518
PIM2_m48776091,PIM2,352,217,1032,1734
PIM2_p48775808,PIM2,853,604,1437,1551
PIM2_p48775827,PIM2,1007,779,1450,1636
PIM2_p48776037,PIM2,185,265,659,458
PIM2_p48776042,PIM2,691,654,2242,2242
PIM3_m50354608,PIM3,340,184,684,945
PIM3_m50354640,PIM3,648,601,1287,2940
PIM3_m50354654,PIM3,231,384,733,851
PIM3_m50354660,PIM3,164,191,355,466
PIM3_m50354775,PIM3,986,888,2757,3939
PIM3_p50354592,PIM3,777,471,1553,2046
PIM3_p50354600,PIM3,218,314,513,1349
PIM3_p50354613,PIM3,532,537,1133,1806
PIM3_p50354758,PIM3,410,338,793,1285
PIM3_p50354764,PIM3,199,66,419,411
PIN1_m9946044,PIN1,448,291,635,540
PIN1_m9949110,PIN1,516,379,957,924
PIN1_m9949115,PIN1,978,692,1549,1354
PIN1_m9949164,PIN1,169,359,806,1054
PIN1_m9949232,PIN1,894,763,1769,2012
PIN1_m9949250,PIN1,9,3,2079,3160
PIN1_p9946030,PIN1,330,412,876,846
PIN1_p9946056,PIN1,617,646,1557,729
PIN1_p9949214,PIN1,562,356,930,1244
PIN1_p9949234,PIN1,1114,988,2750,1617
PIN4_m71416722,PIN4,739,515,774,1680
PIN4_m71482562,PIN4,740,660,1741,1810
PIN4_m71482567,PIN4,735,752,2046,2825
PIN4_m71482588,PIN4,122,87,341,224
PIN4_m71482597,PIN4,884,353,1886,2082
PIN4_m71482608,PIN4,695,631,1172,2386
PIN4_p71401547,PIN4,615,790,2188,2742
PIN4_p71401585,PIN4,1047,655,3001,2690
PIN4_p71417303,PIN4,254,232,898,779
PIN4_p71417343,PIN4,109,262,641,727
PINK1_m20960042,PINK1,553,267,1561,1455
PINK1_m20960067,PINK1,797,431,1626,1722
PINK1_m20960073,PINK1,466,530,2142,2591
PINK1_p20960034,PINK1,426,484,2365,2720
PINK1_p20960047,PINK1,833,479,1387,2450
PINK1_p20960085,PINK1,268,412,972,1637
PINK1_p20960095,PINK1,280,131,534,649
PINK1_p20960100,PINK1,859,962,2113,2887
PINK1_p20960107,PINK1,813,519,1658,2591
PINK1_p20960170,PINK1,448,622,1573,1691
PINX1_m10692194,PINX1,1411,665,2642,1369
PINX1_m10692211,PINX1,478,510,1354,808
PINX1_m10692218,PINX1,225,272,740,954
PINX1_m10692241,PINX1,916,578,1318,2135
PINX1_m10692261,PINX1,1110,524,1096,1128
PINX1_m10692267,PINX1,309,459,1069,553
PINX1_m10697256,PINX1,762,516,2078,1762
PINX1_p10692202,PINX1,443,379,944,1220
PINX1_p10692220,PINX1,202,309,1032,697
PINX1_p10692233,PINX1,122,156,705,1006
PIP4K2A_m23003128,PIP4K2A,1151,820,2213,1555
PIP4K2A_m23003161,PIP4K2A,201,88,293,513
PIP4K2A_p22898609,PIP4K2A,1223,1091,2704,3582
PIP4K2A_p22898627,PIP4K2A,419,374,1351,1627
PIP4K2A_p23003135,PIP4K2A,826,685,1911,1365
PIP4K2A_p23003180,PIP4K2A,776,515,1625,1921
PIP4K2A_p23003200,PIP4K2A,294,168,361,998
PIP4K2A_p23003207,PIP4K2A,435,327,590,942
PIP4K2A_p23003215,PIP4K2A,402,506,1494,1582
PIP4K2A_p23003222,PIP4K2A,30,63,211,395
PIP4K2B_m36955535,PIP4K2B,480,537,975,918
PIP4K2B_m36955568,PIP4K2B,165,177,314,480
PIP4K2B_m36955640,PIP4K2B,340,263,265,439
PIP4K2B_m36955646,PIP4K2B,245,206,326,722
PIP4K2B_m36955652,PIP4K2B,970,912,2525,1620
PIP4K2B_p36943129,PIP4K2B,575,649,1807,1853
PIP4K2B_p36955542,PIP4K2B,1214,645,2412,1634
PIP4K2B_p36955547,PIP4K2B,858,521,1496,2335
PIP4K2B_p36955587,PIP4K2B,603,634,1691,1603
PIP4K2B_p36955612,PIP4K2B,445,406,465,1786
PIP4K2C_m57985082,PIP4K2C,618,640,1105,1188
PIP4K2C_m57985096,PIP4K2C,114,121,874,539
PIP4K2C_m57985126,PIP4K2C,103,155,438,553
PIP4K2C_m57985131,PIP4K2C,301,156,541,189
PIP4K2C_m57985148,PIP4K2C,531,185,711,517
PIP4K2C_m57985157,PIP4K2C,819,741,1939,2055
PIP4K2C_p57985065,PIP4K2C,253,436,1085,1534
PIP4K2C_p57985086,PIP4K2C,555,442,900,987
PIP4K2C_p57985099,PIP4K2C,261,238,433,776
PIP4K2C_p57985161,PIP4K2C,520,425,1890,1524
PIP5K1A_m151171491,PIP5K1A,535,556,1552,1590
PIP5K1A_m151171538,PIP5K1A,172,190,303,480
PIP5K1A_m151171548,PIP5K1A,551,274,725,841
PIP5K1A_m151196744,PIP5K1A,293,357,735,1410
PIP5K1A_m151204807,PIP5K1A,121,277,552,947
PIP5K1A_p151171483,PIP5K1A,153,164,353,66
PIP5K1A_p151196724,PIP5K1A,273,360,322,434
PIP5K1A_p151199789,PIP5K1A,258,349,1612,1705
PIP5K1A_p151204255,PIP5K1A,183,167,1227,372
PIP5K1A_p151204819,PIP5K1A,344,155,360,688
PIP5K1C_m3664889,PIP5K1C,236,193,748,788
PIP5K1C_m3667333,PIP5K1C,796,933,1296,1885
PIP5K1C_m3700307,PIP5K1C,514,324,996,936
PIP5K1C_m3700321,PIP5K1C,585,673,1318,1170
PIP5K1C_m3700347,PIP5K1C,256,327,1228,997
PIP5K1C_m3700363,PIP5K1C,480,412,1309,963
PIP5K1C_m3700378,PIP5K1C,176,207,691,1205
PIP5K1C_p3664893,PIP5K1C,482,582,1120,1791
PIP5K1C_p3667305,PIP5K1C,335,383,582,832
PIP5K1C_p3700367,PIP5K1C,426,351,2136,1731
PIR_m15497888,PIR,255,306,956,548
PIR_m15497900,PIR,309,166,377,905
PIR_m15509286,PIR,451,456,1094,626
PIR_m15509297,PIR,236,448,620,1769
PIR_m15509326,PIR,1141,768,2043,1627
PIR_m15509331,PIR,716,784,2410,2122
PIR_m15509340,PIR,546,384,1484,1649
PIR_p15497858,PIR,901,1156,1991,3657
PIR_p15497870,PIR,363,115,461,1477
PIR_p15509347,PIR,367,387,668,927
PISD_m32019799,PISD,722,230,649,671
PISD_m32021750,PISD,314,124,165,332
PISD_m32021758,PISD,1053,613,993,212
PISD_m32021775,PISD,519,575,1979,1803
PISD_m32021780,PISD,598,554,2274,925
PISD_m32021785,PISD,435,320,925,359
PISD_p32019750,PISD,797,434,2145,807
PISD_p32019756,PISD,302,231,794,509
PISD_p32019801,PISD,603,783,1486,1351
PISD_p32021740,PISD,1032,415,1379,1036
PITRM1_m3209158,PITRM1,545,438,1322,1578
PITRM1_m3209178,PITRM1,341,303,667,734
PITRM1_m3214910,PITRM1,284,487,422,500
PITRM1_m3214925,PITRM1,622,748,983,1445
PITRM1_m3214946,PITRM1,253,379,639,916
PITRM1_m3214953,PITRM1,610,568,1426,1353
PITRM1_p3209167,PITRM1,458,273,794,1520
PITRM1_p3209188,PITRM1,622,315,857,818
PITRM1_p3209198,PITRM1,420,476,842,1264
PITRM1_p3214915,PITRM1,1513,771,1558,2415
PITX1_m134367143,PITX1,2035,1633,3504,4142
PITX1_m134367184,PITX1,719,508,1364,2618
PITX1_m134369404,PITX1,993,558,2738,2547
PITX1_m134369527,PITX1,321,354,1072,929
PITX1_m134369557,PITX1,410,284,932,892
PITX1_p134367145,PITX1,779,514,1778,1946
PITX1_p134369409,PITX1,119,51,252,477
PITX1_p134369425,PITX1,685,607,1491,1555
PITX1_p134369432,PITX1,1,124,283,392
PITX1_p134369463,PITX1,72,281,501,487
PITX2_m111542381,PITX2,260,167,572,435
PITX2_m111542394,PITX2,503,553,1161,1021
PITX2_m111542411,PITX2,874,510,2012,2357
PITX2_m111542417,PITX2,326,252,491,644
PITX2_m111542445,PITX2,435,417,1385,537
PITX2_m111542451,PITX2,1041,633,1351,2020
PITX2_m111542480,PITX2,1078,771,2619,2148
PITX2_p111542396,PITX2,266,292,295,618
PITX2_p111542453,PITX2,116,180,394,495
PITX2_p111542460,PITX2,158,235,1044,1091
PITX3_m103991731,PITX3,647,716,1901,3021
PITX3_m103991736,PITX3,632,387,1922,1444
PITX3_m103991804,PITX3,992,918,2489,2895
PITX3_m103991809,PITX3,376,459,1147,923
PITX3_m103991815,PITX3,389,318,1904,767
PITX3_m103991829,PITX3,398,620,1807,2060
PITX3_p103991738,PITX3,522,429,512,1006
PITX3_p103991770,PITX3,1335,1114,2284,2630
PITX3_p103991775,PITX3,892,678,1434,2443
PITX3_p103991782,PITX3,1430,792,2424,1507
PIWIL1_m130827158,PIWIL1,244,207,585,508
PIWIL1_m130827164,PIWIL1,166,207,514,880
PIWIL1_m130827176,PIWIL1,564,243,991,818
PIWIL1_m130827209,PIWIL1,372,444,1005,1635
PIWIL1_p130827149,PIWIL1,801,688,2344,2414
PIWIL1_p130827180,PIWIL1,420,269,1216,614
PIWIL1_p130827525,PIWIL1,2031,1761,4854,3888
PIWIL1_p130827541,PIWIL1,586,358,1510,1536
PIWIL1_p130827563,PIWIL1,903,321,2417,1282
PIWIL1_p130827586,PIWIL1,330,259,1021,1335
PIWIL2_m22136900,PIWIL2,506,283,1078,734
PIWIL2_m22136931,PIWIL2,661,515,1605,857
PIWIL2_m22136938,PIWIL2,792,554,1497,1239
PIWIL2_m22136943,PIWIL2,597,591,1453,1601
PIWIL2_m22136974,PIWIL2,491,490,668,1123
PIWIL2_p22136903,PIWIL2,445,655,1239,1351
PIWIL2_p22136945,PIWIL2,548,330,1323,1277
PIWIL2_p22136953,PIWIL2,453,526,875,1337
PIWIL2_p22136960,PIWIL2,549,960,3075,2360
PIWIL2_p22136982,PIWIL2,170,207,948,762
PIWIL3_m25158394,PIWIL3,435,679,1764,1588
PIWIL3_m25158402,PIWIL3,865,495,1890,2244
PIWIL3_m25158420,PIWIL3,74,27,1004,1712
PIWIL3_m25158437,PIWIL3,362,443,1787,2184
PIWIL3_m25158451,PIWIL3,1562,1116,2247,4293
PIWIL3_m25158456,PIWIL3,179,317,1424,931
PIWIL3_m25158461,PIWIL3,104,163,533,352
PIWIL3_p25158364,PIWIL3,255,281,453,814
PIWIL3_p25158405,PIWIL3,1243,372,209,166
PIWIL3_p25158440,PIWIL3,179,61,133,520
PIWIL4_m94300701,PIWIL4,441,383,574,1748
PIWIL4_m94300758,PIWIL4,569,441,1763,2605
PIWIL4_m94300763,PIWIL4,1009,679,1159,1265
PIWIL4_m94301898,PIWIL4,287,304,820,1261
PIWIL4_p94300669,PIWIL4,405,746,1755,1968
PIWIL4_p94300686,PIWIL4,383,553,323,533
PIWIL4_p94300693,PIWIL4,252,440,1053,1468
PIWIL4_p94300749,PIWIL4,625,740,2107,2387
PIWIL4_p94301927,PIWIL4,91,195,247,151
PIWIL4_p94301938,PIWIL4,43,65,392,113
PKD1_m2166835,PKD1,754,363,1695,1360
PKD1_m2167559,PKD1,628,582,1273,2098
PKD1_m2167627,PKD1,1619,862,1687,1650
PKD1_m2167633,PKD1,370,408,741,1282
PKD1_m2168052,PKD1,392,336,1197,484
PKD1_m2185562,PKD1,817,395,1245,1209
PKD1_p2167612,PKD1,424,547,1539,1438
PKD1_p2168116,PKD1,948,803,2569,1954
PKD1_p2168130,PKD1,0,0,47,0
PKD1_p2168248,PKD1,1017,478,1356,440
PKD2_m88928898,PKD2,525,390,2387,1573
PKD2_m88928962,PKD2,346,555,846,1691
PKD2_m88928968,PKD2,834,401,1588,1748
PKD2_m88929013,PKD2,581,460,2052,1600
PKD2_m88929040,PKD2,804,599,1000,2146
PKD2_m88929109,PKD2,998,935,2036,2308
PKD2_p88928900,PKD2,396,236,297,1234
PKD2_p88928971,PKD2,495,544,2019,2173
PKD2_p88929042,PKD2,339,74,276,382
PKD2_p88929049,PKD2,1107,956,1530,1777
PKDCC_m42275367,PKDCC,517,437,1156,1803
PKDCC_m42275382,PKDCC,1100,1127,2074,1147
PKDCC_m42275389,PKDCC,612,662,2143,1937
PKDCC_m42275400,PKDCC,410,475,1473,1676
PKDCC_p42275371,PKDCC,362,242,818,567
PKDCC_p42275402,PKDCC,226,96,342,195
PKDCC_p42275407,PKDCC,525,152,702,536
PKDCC_p42275418,PKDCC,35,126,1007,1319
PKDCC_p42275423,PKDCC,509,194,1095,1604
PKDCC_p42275499,PKDCC,436,363,806,1342
PKMYT1_m3026689,PKMYT1,183,324,1295,1018
PKMYT1_m3026695,PKMYT1,392,553,2033,2503
PKMYT1_m3026757,PKMYT1,142,523,728,1232
PKMYT1_p3026675,PKMYT1,256,276,1547,1787
PKMYT1_p3026702,PKMYT1,871,364,694,19
PKMYT1_p3026709,PKMYT1,214,262,560,474
PKMYT1_p3026716,PKMYT1,289,215,365,781
PKMYT1_p3026725,PKMYT1,445,470,1657,1394
PKMYT1_p3026737,PKMYT1,591,564,1602,1603
PKMYT1_p3026806,PKMYT1,624,287,1409,3028
PKM_m72501177,PKM,136,179,603,590
PKM_m72501220,PKM,48,76,483,309
PKM_m72502133,PKM,705,767,2633,2131
PKM_m72511312,PKM,683,667,2377,2254
PKM_m72511341,PKM,676,674,2273,2694
PKM_p72501206,PKM,821,633,1606,813
PKM_p72502007,PKM,655,356,1240,956
PKM_p72511290,PKM,2,14,322,266
PKM_p72511300,PKM,117,199,173,384
PKM_p72511320,PKM,432,634,572,618
PKN1_m14551963,PKN1,267,404,1279,850
PKN1_m14551976,PKN1,189,455,1132,971
