gene_id	GSM1841068	GSM1841069	GSM1841070	GSM1841071	GSM1841072	GSM1841073	GSM1841074	GSM1841075	GSM1841076	GSM1841077	GSM1841078	GSM1841079	GSM1841080	GSM1841081
85025	78	85	118	48	17	48	27	76	39	62	64	38	78	30
57157	937	768	1405	538	227	663	408	868	499	879	1079	768	1238	637
105375368	1	1	2	0	0	0	0	0	1	0	1	0	0	0
9863	13	13	14	7	0	9	2	10	7	20	24	15	18	12
399670	0	0	0	0	0	0	0	1	0	1	2	1	2	1
100874021	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375366	2	0	0	0	0	0	0	0	0	0	0	1	0	0
100505881	3	0	5	2	0	0	3	0	5	3	6	4	4	0
105375369	0	0	0	0	0	0	0	0	0	0	0	1	0	0
105375370	0	1	0	0	0	0	0	0	1	0	0	1	3	1
105375371	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375372	1	0	0	0	0	0	0	0	1	0	1	0	0	0
2770	25	32	50	27	2	4	6	17	4	9	8	11	8	7
107986743	0	2	1	1	0	1	0	0	0	1	5	0	1	0
107986744	0	0	0	0	0	0	0	0	0	0	0	0	1	0
105375373	0	0	1	1	0	0	0	0	0	0	2	1	0	1
101927269	0	0	0	0	0	0	0	0	1	0	1	0	1	0
346562	0	0	2	1	0	0	0	1	0	1	1	0	0	0
107986812	0	0	0	0	0	0	0	0	0	3	0	1	0	0
948	1	3	6	0	0	2	2	3	1	4	3	0	9	2
10512	2	0	11	1	1	4	0	3	11	16	74	33	67	30
105369146	0	0	0	0	0	0	0	0	0	1	0	0	0	0
100128317	2	1	0	2	0	1	0	0	0	0	7	1	1	2
3082	2	0	5	0	0	0	1	3	3	5	4	1	4	3
781	5	4	4	6	3	1	0	8	7	7	19	8	19	4
101927356	4	3	0	2	0	1	0	0	0	4	1	2	2	0
107986813	2	5	2	2	0	2	1	1	0	6	2	1	1	2
105375376	0	0	0	0	0	0	0	2	0	1	4	0	1	0
27445	5	10	8	7	1	4	3	2	5	6	20	23	12	7
105375377	0	0	0	0	0	0	0	0	0	1	0	0	0	0
9723	0	2	5	1	0	0	0	2	1	3	2	2	4	3
105375378	13	8	17	7	2	11	2	8	3	5	10	4	12	7
107986745	1	0	0	0	0	0	0	0	0	0	0	0	0	1
10371	4	5	2	1	0	1	1	3	5	3	7	1	5	4
101927378	3	0	2	1	0	0	0	0	0	1	1	0	3	0
223117	3	1	5	4	0	2	0	0	0	1	1	2	2	1
105375380	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2913	4	1	1	3	0	0	0	0	0	0	2	3	6	2
105375382	3	0	1	0	0	0	0	1	0	0	2	4	5	2
112268007	3	4	0	1	0	0	0	2	4	4	5	4	1	1
107986814	0	0	0	0	0	1	0	2	0	0	1	2	0	1
222223	32	34	51	24	6	29	16	54	21	37	22	18	37	25
112268008	10	12	16	5	1	6	2	11	5	16	14	11	13	7
101927420	3	2	5	2	1	2	1	0	1	2	3	1	1	1
9988	845	690	1305	446	170	516	333	585	405	564	997	474	942	396
79161	425	310	687	251	87	226	142	249	190	183	420	120	360	135
105375384	40	27	47	27	5	25	15	22	11	21	32	18	26	15
11257	14	7	8	2	0	3	4	4	1	2	4	1	2	4
54677	59	33	77	24	7	27	20	40	26	20	31	15	44	18
5244	9	6	15	6	3	4	2	10	4	5	10	6	23	3
5243	149	340	242	283	29	148	62	323	26	48	155	116	111	102
154661	8	12	12	2	1	2	1	6	8	3	3	5	6	6
55972	216	171	316	98	55	125	73	139	80	121	179	76	152	82
10926	935	621	1288	409	155	419	295	578	293	394	642	298	502	206
53616	39	44	46	20	9	20	9	28	9	13	22	15	24	24
105375386	0	0	2	0	0	0	0	1	2	2	4	4	4	1
6717	1030	670	1198	451	131	444	365	505	174	267	492	257	541	243
102723885	10	7	11	6	2	6	7	9	2	4	13	5	12	4
79689	0	2	2	3	0	3	2	4	1	6	6	2	1	3
107986815	0	0	0	0	0	0	0	0	0	0	2	1	1	0
107986816	1	0	0	0	0	1	0	1	0	1	0	0	1	2
219578	0	1	6	0	0	2	0	4	4	4	5	4	4	2
219557	1	0	0	1	0	0	0	0	0	1	1	6	3	1
105375387	1	0	1	0	0	1	0	0	1	2	0	4	1	0
107986817	0	0	0	0	0	0	0	0	0	1	0	0	1	1
100874100	0	0	0	0	0	0	0	1	0	0	0	0	1	0
442523	0	2	2	0	0	0	0	1	0	0	1	0	1	1
26872	2	0	6	0	3	2	0	3	1	3	3	0	0	1
261729	0	3	0	5	0	1	0	4	2	5	7	7	4	3
107986819	0	0	0	0	0	0	0	0	2	0	1	0	1	0
79846	11	6	9	5	0	2	0	1	5	3	10	2	2	2
107986818	1	0	0	0	0	0	0	2	2	3	4	1	4	0
107986715	2	0	5	5	0	0	1	3	1	5	4	3	1	2
101927446	2	0	0	1	0	1	1	0	1	2	2	0	4	1
85865	483	326	733	233	95	213	140	292	127	154	369	129	273	117
112267985	7	5	8	3	0	2	1	4	0	9	5	2	3	3
101409256	5	1	2	3	0	2	1	2	4	1	2	0	4	0
9069	42	30	73	30	10	29	20	38	24	45	74	41	59	32
102723899	0	0	1	0	0	0	0	0	0	2	0	1	1	0
5218	7	4	6	7	6	8	0	7	16	19	24	7	22	13
8321	3	0	1	5	0	0	0	1	0	5	7	11	6	5
105375392	0	1	0	0	0	0	0	0	0	0	0	1	0	0
107986716	1	0	0	0	0	0	0	0	0	1	0	1	1	0
101927473	0	3	0	1	1	0	0	3	0	1	1	0	1	0
7978	296	202	406	118	40	138	87	189	76	107	228	78	184	80
112267986	0	2	2	0	0	0	2	2	2	1	4	0	1	2
10142	1924	1524	2546	1019	431	1178	604	1377	687	1194	1513	813	1280	614
1595	1490	1298	2018	807	272	771	477	925	452	643	954	460	858	403
613126	2	1	0	6	0	2	0	0	0	1	3	2	1	1
401387	1	0	0	0	0	0	1	0	0	0	2	2	0	1
889	528	295	768	185	118	236	188	257	186	229	513	191	447	145
100302218	1	0	1	0	0	0	0	0	1	0	0	2	1	0
54467	795	705	1009	427	152	482	273	556	318	413	605	323	605	234
105375396	0	0	1	0	0	0	1	1	1	1	1	0	1	1
57798	179	105	219	57	32	58	67	94	54	77	144	70	127	69
30816	2	3	2	2	0	1	0	2	4	6	2	2	3	3
5189	366	250	426	164	80	183	119	215	84	128	259	130	204	112
84060	211	172	317	119	35	132	95	135	78	115	191	87	162	52
257415	436	340	604	223	90	233	142	274	139	205	284	148	280	131
105375397	5	0	2	0	2	1	0	0	0	0	0	0	2	2
1021	12213	4401	19459	4627	2526	5142	4033	5588	3927	3939	13443	4903	10293	3983
112268009	160	96	355	107	44	83	58	61	85	85	241	49	211	90
101927497	11	2	13	2	2	0	4	1	0	0	1	4	5	2
54809	94	156	497	101	28	109	53	137	307	506	257	123	946	153
219285	75	110	876	109	36	133	51	78	852	832	896	197	2322	186
253012	0	7	0	1	0	0	0	0	0	2	1	1	3	1
55610	336	239	439	143	76	155	133	235	124	133	234	122	232	85
799	0	2	1	0	0	0	0	0	1	2	5	1	0	0
724023	0	0	0	0	0	0	0	0	0	0	0	0	0	0
574442	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375400	0	2	2	0	0	0	0	1	2	0	1	2	2	0
100616206	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7980	27	8	68	3	12	5	14	10	55	123	520	263	266	45
105375401	0	1	0	0	0	0	0	0	0	1	0	1	0	0
2792	0	3	0	0	0	0	0	0	0	0	1	0	0	0
105375402	1	0	0	1	0	0	0	1	1	1	0	3	0	1
2791	0	6	3	1	2	0	0	0	1	1	12	2	3	1
10282	261	143	268	77	55	123	76	116	69	84	236	67	196	64
105375403	0	0	1	0	0	0	0	0	0	0	0	1	0	0
107986820	13	4	28	11	1	3	1	7	3	9	11	5	14	6
112267858	0	0	0	1	0	3	2	2	0	4	3	1	2	2
107986821	3	7	1	0	0	0	0	4	0	6	4	7	3	2
101927525	0	0	0	1	0	0	0	2	0	0	0	0	0	0
1278	3	0	1	0	0	1	2	2	5	6	15	2	4	2
105375404	3	4	7	5	0	6	3	2	4	5	3	6	3	0
64921	706	364	712	225	133	221	213	364	178	200	488	222	362	140
8910	6	0	5	1	0	5	0	3	1	5	5	1	7	3
23089	22	24	27	33	2	20	1	23	2	4	5	6	5	2
55607	2	5	3	2	1	2	0	3	2	9	13	12	7	4
105375405	0	3	0	0	0	0	1	0	1	0	5	1	3	0
5444	2	0	0	0	0	2	0	0	1	0	2	3	2	0
5446	0	0	0	2	0	0	0	0	0	1	0	1	0	0
107986822	0	0	0	0	0	0	0	1	0	3	0	3	0	0
5445	15	2	30	1	7	9	8	7	8	2	13	7	26	3
107986823	0	0	0	0	0	0	0	0	0	5	3	1	2	0
51666	2	2	2	1	0	0	1	1	4	3	6	1	4	1
5166	0	0	0	0	0	1	0	1	1	3	2	0	0	2
107986824	1	0	0	2	0	0	0	2	1	3	4	1	1	2
107986746	0	0	0	0	0	0	0	0	0	1	1	0	0	0
105375409	0	2	0	0	0	0	0	0	4	0	0	1	2	0
1780	0	0	1	2	0	0	0	2	1	2	6	4	2	0
10165	189	144	212	95	38	106	75	122	65	105	192	110	179	92
693176	0	0	0	0	0	0	1	0	0	0	0	0	2	0
105375410	0	0	0	0	0	1	0	0	1	0	1	1	0	2
105375411	0	0	0	0	0	0	0	0	0	1	1	0	0	0
7979	556	504	950	234	147	231	252	280	158	194	410	207	369	135
105375412	1	0	0	0	0	1	0	0	0	0	3	1	1	0
107986825	0	0	0	0	0	1	0	1	2	1	0	0	0	2
105375414	1	0	1	2	0	0	0	0	1	2	1	0	0	0
285987	0	0	0	1	0	0	0	1	3	2	1	0	4	0
1750	2	1	0	0	0	1	0	0	1	3	1	0	0	1
1749	3	0	0	0	0	0	0	0	0	1	3	1	2	0
57001	144	71	230	46	36	76	57	70	20	35	64	46	60	37
107984034	4	5	8	1	4	3	2	3	0	1	5	3	0	1
105375417	3	2	3	3	0	0	0	1	3	2	2	0	1	5
107986826	0	2	0	0	0	0	0	0	0	0	0	1	2	0
105375416	2	0	0	0	0	0	0	1	0	0	1	1	0	0
6863	5	12	11	8	1	4	4	3	1	5	2	0	0	2
440	662	656	737	450	125	475	219	535	160	285	250	203	328	215
107986827	668	661	745	461	127	474	219	540	160	286	256	206	332	220
100847066	2	0	1	0	0	1	0	0	0	0	1	0	1	1
100847017	0	2	3	2	2	1	0	0	0	0	3	1	0	1
389538	120	101	125	90	31	90	46	99	42	60	82	54	71	56
4951	0	0	0	0	0	0	0	1	1	0	2	0	1	0
22853	519	375	405	299	115	355	237	313	154	263	410	260	321	181
168620	0	0	0	0	1	0	0	0	1	0	0	0	0	0
25851	82	38	11	87	32	69	65	57	31	52	62	51	71	53
25798	78	34	25	37	17	49	41	52	16	38	68	60	81	26
55971	22	14	15	11	3	4	3	11	9	5	18	13	16	11
4885	0	7	0	7	0	8	0	1	0	4	14	17	4	5
105375419	0	1	0	0	0	0	0	0	1	2	1	0	0	1
105375418	0	0	0	0	0	0	0	0	0	0	1	0	0	0
222865	0	4	0	1	0	0	0	1	1	3	3	0	1	1
8295	1091	509	634	604	198	558	545	623	379	398	848	609	612	240
100500819	1	1	1	1	1	1	0	0	0	0	0	1	1	1
106633801	55	23	25	33	33	36	61	40	15	15	23	23	24	14
101927550	57	25	25	44	14	31	23	25	32	36	65	42	46	27
57154	470	295	399	240	112	311	207	328	239	313	590	319	601	264
402569	0	0	0	0	1	2	0	2	2	3	12	0	3	3
84176	0	0	0	0	0	1	0	1	1	3	0	2	2	3
105375421	1	0	0	1	0	0	0	0	1	0	0	2	0	0
10552	372	186	223	213	80	225	188	256	115	167	255	154	299	134
10095	304	161	180	284	79	219	192	188	114	144	205	210	251	177
11333	896	504	442	501	223	491	468	535	238	309	544	350	517	255
8896	414	429	515	217	113	253	183	332	112	186	262	146	254	142
113219453	10	2	0	4	1	4	6	7	1	3	4	5	3	5
100526740	215	139	185	138	50	111	111	159	61	85	146	93	127	69
26024	166	97	108	109	40	88	81	117	48	59	107	72	97	56
10898	326	233	112	289	85	238	183	250	96	156	237	169	201	125
9551	539	506	498	282	134	298	292	379	172	206	448	206	340	158
100189190	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285989	78	81	102	54	13	72	29	87	45	61	92	55	89	52
84124	317	210	315	161	82	220	145	207	138	194	249	117	246	96
23660	223	128	240	120	50	121	90	139	75	99	190	95	168	78
221786	116	65	107	36	23	56	49	72	20	33	86	37	55	36
105375422	2	1	6	1	3	2	0	2	3	3	5	0	2	2
79027	817	658	973	466	182	553	327	593	328	476	731	336	692	293
100289187	389	374	530	196	90	245	174	283	155	213	316	156	304	122
221785	323	226	309	196	61	218	122	217	121	140	246	122	200	113
1577	54	71	92	42	9	47	22	45	16	35	58	18	54	25
100861540	1	2	2	0	2	1	1	2	0	0	7	1	2	4
1551	0	3	2	0	0	0	1	1	0	0	4	2	2	1
1576	1	1	2	0	0	0	1	4	2	0	1	1	2	1
64816	2	0	1	1	1	0	0	2	1	1	1	3	1	2
81392	1	2	0	1	0	0	2	1	2	0	0	1	2	0
89122	229	277	286	160	49	137	117	214	94	160	171	108	141	87
101927610	10	2	6	3	4	6	6	4	6	6	10	1	5	2
349149	0	1	1	0	1	0	1	1	0	1	0	0	2	0
563	0	1	0	0	0	1	0	0	3	1	2	0	1	0
646282	0	0	0	0	0	0	0	0	0	2	0	1	1	2
105375423	1	0	0	0	0	0	0	2	0	0	0	0	0	0
7586	741	681	670	462	168	496	301	594	347	504	848	463	595	301
7589	58	43	67	57	18	58	24	65	31	42	70	43	58	31
7551	331	250	394	186	97	208	147	254	147	144	294	119	265	120
10980	319	180	159	138	72	171	155	190	86	91	164	105	140	56
4176	2835	703	984	986	445	662	1419	902	445	318	1266	572	773	371
407014	8	0	0	0	0	5	3	3	1	3	7	4	2	1
407050	10	0	0	0	1	3	4	5	1	1	0	2	2	2
406900	2	2	0	2	0	1	1	0	1	2	0	1	1	1
9179	68	23	14	39	13	44	38	37	24	23	47	23	43	20
6878	177	93	31	128	48	120	99	130	43	63	98	97	92	83
245812	28	21	44	16	11	21	20	27	11	15	26	18	11	8
255374	6	1	2	1	2	3	3	2	2	1	1	0	2	2
389541	83	14	9	63	36	38	93	34	33	30	46	48	35	38
55262	149	73	24	133	49	99	71	98	63	77	86	103	94	66
100616439	8	3	0	8	3	7	6	5	3	5	6	10	5	2
79690	5	2	0	3	0	2	1	2	2	1	0	6	2	3
221914	7	2	1	3	0	4	2	4	2	2	2	1	1	1
10734	30	31	35	23	5	22	17	24	14	21	35	22	23	14
352954	89	118	58	76	24	111	42	91	51	81	73	64	50	52
79037	33	14	5	27	13	28	26	19	4	9	16	11	11	9
107986828	10	7	12	12	4	10	2	13	11	6	4	7	9	4
105375427	6	8	3	3	6	10	2	6	4	10	9	8	3	5
105375426	1	5	3	3	0	4	1	1	2	1	1	3	2	4
441272	61	57	45	60	8	49	27	48	22	32	55	33	39	29
5379	116	103	169	80	30	92	55	81	26	33	79	44	61	29
101752399	345	293	134	236	62	199	176	346	123	198	233	195	215	143
101735302	40	48	41	35	6	48	22	46	18	29	42	28	40	18
101752334	25	13	2	22	5	21	15	27	10	13	17	18	21	17
102466747	4	1	0	3	0	5	4	1	2	4	1	6	10	1
29990	125	111	48	81	22	64	61	120	48	65	71	62	81	59
29992	2	8	1	4	2	4	2	5	8	6	2	2	9	4
55063	53	37	38	29	16	22	40	38	18	36	39	23	42	20
56257	391	182	162	231	101	247	216	266	122	149	266	162	239	104
221908	25	17	3	25	10	26	12	20	11	13	29	24	19	12
101927632	6	6	4	11	1	6	2	4	3	3	6	3	5	2
402573	0	1	1	0	0	0	1	0	1	2	1	3	1	1
81628	115	41	5	88	27	80	64	86	47	64	77	80	74	73
222950	0	0	0	2	0	0	1	1	1	2	1	1	0	0
107986829	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3268	105	64	45	84	27	66	79	110	36	57	62	83	101	69
100316904	0	2	1	1	0	2	1	0	1	2	1	4	1	1
4034	49	33	7	94	19	69	43	40	21	51	30	81	54	55
101927655	1	1	0	2	2	5	3	1	1	5	2	5	3	3
26261	5	1	2	7	1	9	8	9	9	5	10	13	10	12
100129845	0	1	2	1	0	0	1	0	1	2	1	2	3	1
5118	1	0	0	1	0	2	1	1	4	0	1	2	2	1
64598	14	5	1	5	3	4	8	5	6	0	10	2	2	4
7036	34	4	9	6	5	3	21	8	6	1	13	5	5	4
51412	0	2	0	0	0	0	0	0	2	5	2	5	1	0
105375429	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2783	189	42	8	207	44	125	143	128	44	65	82	139	111	79
64599	301	134	64	260	73	216	168	181	85	134	164	155	219	144
10248	169	112	124	102	25	79	81	118	53	70	101	62	105	46
2056	0	0	0	2	0	0	0	0	3	2	3	0	1	0
7455	3	4	0	0	0	4	1	3	3	5	10	8	11	8
2050	5	4	2	16	2	8	6	6	1	5	4	9	6	1
56996	67	22	5	87	26	72	47	77	27	29	27	48	51	51
105375430	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986830	2	1	1	2	1	0	0	2	1	0	1	2	1	0
7205	65	18	12	16	13	26	37	20	16	13	53	21	32	14
102466755	0	0	0	0	0	0	0	1	0	0	1	0	0	0
51593	1161	535	292	877	355	741	681	855	391	392	761	556	628	370
402682	9	9	6	6	2	8	5	12	3	3	12	3	6	9
43	2	0	0	2	0	0	1	0	3	1	21	15	47	16
105375431	1	1	0	0	0	2	0	1	0	3	2	4	0	1
4584	17	17	22	18	3	6	7	19	30	40	75	53	42	19
10071	26	6	6	17	6	16	19	35	35	52	85	70	35	26
102724094	2	0	1	0	1	0	1	0	1	0	0	1	1	2
140453	7	7	8	8	0	3	1	7	6	18	18	14	16	10
81844	150	163	123	87	53	158	86	157	161	197	163	103	300	104
5054	3	3	0	1	0	2	2	5	3	10	3	9	7	0
1174	74	31	24	28	19	20	44	43	27	22	69	24	59	18
100616117	1	0	0	0	0	0	0	0	1	0	0	0	1	0
7425	0	0	1	0	0	0	0	0	2	0	0	1	1	0
375607	0	0	0	1	0	0	0	2	0	2	1	0	2	0
346606	0	0	0	0	0	0	0	0	0	3	1	1	0	0
8985	111	21	6	61	28	38	65	49	45	46	96	48	93	38
10467	110	56	17	70	19	86	67	73	36	46	82	71	75	53
24146	23	22	10	21	2	21	20	26	18	21	31	19	17	20
51024	174	73	22	168	68	132	138	150	56	82	139	122	103	88
101927721	0	0	1	0	0	2	0	0	0	2	0	0	0	0
101927746	48	25	28	10	12	33	23	27	4	6	26	7	18	4
64792	87	75	59	19	30	37	44	48	10	23	42	27	24	17
136227	1	1	1	0	0	0	0	0	0	0	1	3	4	1
105379743	0	0	0	0	0	0	0	0	0	0	0	0	0	1
100506527	1	0	0	3	0	0	0	0	2	5	3	2	2	1
107986832	0	0	0	0	0	0	0	0	0	0	0	0	1	0
93408	0	0	0	0	0	0	0	1	0	1	1	0	0	0
1523	210	104	168	134	50	97	80	117	69	74	196	116	159	73
10603	2	2	0	6	0	2	1	4	0	6	3	3	3	1
100422858	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986717	2	9	1	5	1	4	1	5	2	5	5	5	5	8
729597	22	21	12	19	6	27	13	28	17	40	42	42	23	16
100630923	84	59	53	48	20	46	39	63	33	44	64	44	56	26
100289561	18	23	34	11	6	16	8	23	9	18	17	8	14	7
79706	72	49	39	42	18	40	32	52	28	34	55	39	46	21
100313829	0	0	0	1	0	0	0	0	0	0	3	0	1	0
105375433	1	4	8	1	1	1	1	6	1	3	5	3	3	3
80228	202	109	41	157	34	90	94	113	79	77	125	105	119	79
54784	38	12	9	21	5	8	14	12	11	12	27	7	21	10
222229	116	32	7	86	27	62	50	59	28	37	44	53	47	55
100847073	1	1	0	0	0	0	0	1	0	1	0	0	0	0
100616367	0	0	0	1	0	1	1	1	0	0	0	3	1	0
5439	131	82	22	85	28	85	65	83	43	59	89	78	64	46
100271927	68	18	21	20	14	17	33	21	11	12	22	13	14	11
548644	86	73	22	49	17	49	47	57	36	52	74	58	43	37
107983993	30	26	3	17	9	19	16	26	18	31	41	35	19	18
441273	49	55	32	38	8	50	25	39	40	69	81	59	45	33
10156	73	18	27	19	13	17	36	19	13	11	25	14	10	11
246721	93	74	18	45	17	52	43	61	33	55	78	61	42	37
100134938	40	18	1	15	5	19	18	27	14	25	34	29	14	17
100310812	51	68	37	52	11	58	24	54	40	84	102	77	55	36
100133005	51	18	22	13	9	16	21	19	13	8	17	8	9	7
222234	42	31	54	23	9	24	30	31	12	21	20	14	27	20
222235	33	23	29	12	7	9	16	18	10	19	22	12	21	6
10234	1	0	5	1	0	1	1	3	4	2	3	1	2	1
58160	0	2	2	2	0	0	0	0	1	1	2	1	0	0
83787	657	504	840	280	125	335	215	401	145	244	383	208	301	182
222236	174	117	227	74	33	84	59	135	48	69	121	46	132	62
100129424	9	7	4	4	1	4	3	4	4	2	5	7	8	1
105375434	11	4	16	6	5	3	2	10	6	13	18	9	10	6
349152	41	15	18	7	7	6	11	6	5	9	11	5	6	4
9512	1235	953	1694	531	234	575	411	715	297	477	781	376	737	350
27000	1030	736	1665	380	226	428	387	611	379	450	762	279	701	226
5701	2709	1696	3116	921	515	1050	994	1443	690	929	1597	647	1345	536
375611	59	39	86	20	15	21	21	39	22	34	35	23	43	17
101927870	1	0	0	0	0	0	0	1	0	0	0	1	3	0
5649	6	8	3	1	1	3	0	4	2	5	4	7	9	2
105375435	1	1	0	0	0	0	0	3	2	4	1	1	2	2
5001	313	172	389	145	51	123	120	174	73	86	173	94	148	61
375612	4	1	1	0	0	4	1	1	0	2	7	0	2	2
105375436	1	7	2	0	1	0	0	0	0	4	0	2	2	2
645591	0	0	0	2	0	0	0	2	0	0	1	4	0	1
723809	2	7	0	0	1	0	1	0	1	4	0	1	1	0
55904	1337	886	1724	740	418	1026	641	1148	774	1051	1598	719	1465	534
100216546	80	84	139	94	26	110	37	117	70	137	150	85	136	88
100216545	54	73	78	60	28	75	38	71	28	73	90	50	58	46
6733	837	624	1210	418	188	408	321	519	297	337	752	388	567	250
54517	1435	1296	1496	638	301	907	496	1165	346	627	701	413	586	359
60561	591	441	845	319	125	334	233	424	169	238	375	202	339	150
100130771	97	55	97	42	14	46	23	62	27	41	72	37	41	24
222255	61	55	60	32	19	44	29	54	31	40	70	34	77	28
222256	11	6	6	2	0	3	4	7	7	15	18	14	11	3
107986833	0	0	0	0	0	0	0	0	1	0	5	0	0	1
6856	294	253	313	124	60	167	106	201	71	112	142	85	203	73
10135	31924	27019	53346	23673	7010	26056	13650	34238	12458	21318	34913	22654	26043	14486
102724339	2	3	1	0	1	0	0	2	1	1	0	1	2	1
105375440	0	1	3	0	0	0	0	1	0	0	2	1	1	0
168455	573	222	1002	237	159	386	255	386	227	294	245	150	535	141
5294	354	225	410	160	144	218	189	241	118	111	372	133	467	110
5577	17	19	38	6	4	16	8	11	7	9	16	17	51	20
105375441	2	4	0	0	0	0	1	0	1	5	1	1	2	0
26959	595	499	724	278	153	434	245	440	282	469	592	235	538	205
10466	770	592	850	406	155	466	279	588	203	309	564	272	486	212
2845	22	15	38	19	3	9	11	20	3	10	38	5	18	7
11062	87	40	86	29	9	40	25	45	19	23	40	17	40	10
115253422	344	268	426	166	54	234	121	256	120	212	274	151	244	103
55973	299	245	379	151	51	204	103	231	109	195	245	142	216	98
105375443	9	0	4	3	0	4	1	3	3	10	4	8	9	2
286002	10	6	14	3	3	5	2	5	2	5	6	4	6	1
5172	28	9	39	12	3	8	10	14	6	7	15	9	9	5
101927974	14	9	6	10	3	4	5	3	3	8	10	11	15	6
79872	934	842	1257	518	237	553	371	765	307	454	757	399	703	346
1811	4	3	9	3	1	2	4	3	2	4	6	3	9	4
105375444	1	1	0	0	0	0	0	0	1	0	0	2	1	1
105375445	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1738	1187	965	1656	532	235	543	469	706	321	378	971	442	750	249
3912	15	8	16	13	2	8	2	6	4	13	13	19	14	7
22798	0	1	3	0	0	2	1	4	1	8	16	6	6	9
107986834	0	0	0	1	0	0	1	1	0	0	0	1	1	0
107986835	0	0	0	0	0	0	0	0	0	1	0	1	0	0
105375446	2	0	0	0	0	0	1	4	1	0	1	1	1	3
4897	7	6	9	2	0	3	0	8	10	15	11	9	30	10
102724363	0	0	0	0	0	0	0	0	0	1	0	0	0	0
50640	673	599	856	386	185	632	221	618	399	655	962	487	828	348
168451	685	431	878	258	115	230	211	333	145	217	461	163	332	128
4189	707	531	1390	410	245	650	317	548	327	465	1090	436	943	290
105375448	1	0	0	1	0	4	1	0	1	0	3	3	7	3
107986836	0	1	0	0	0	0	0	0	1	0	0	2	1	0
154907	0	0	0	0	0	0	0	0	0	1	0	0	1	0
112268010	2	3	0	1	0	0	0	0	2	3	0	2	1	0
442720	3	0	1	0	0	0	0	1	1	1	1	2	0	0
105375451	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375450	1	0	0	1	0	0	0	0	3	3	3	1	3	0
105375452	3	0	1	0	0	0	0	0	1	1	3	0	0	0
83943	148	132	352	107	24	87	73	104	43	66	96	55	97	55
54674	129	86	512	98	36	72	83	134	6	11	19	12	28	10
9732	35	44	86	79	16	75	23	66	63	112	127	100	80	75
100506413	3	3	1	0	0	1	1	3	1	0	8	1	2	2
11179	313	247	489	162	71	210	95	256	105	141	225	111	245	93
105375456	0	0	1	1	0	0	0	2	1	2	0	0	1	1
3475	1058	915	1506	573	168	656	388	780	434	643	801	400	687	368
105375457	3	3	1	2	2	3	3	5	2	7	7	3	0	1
286006	39	43	39	37	5	33	8	37	22	60	46	41	26	17
100996249	0	0	0	0	0	0	0	1	0	2	3	1	0	0
101928012	0	1	0	0	1	0	1	0	0	1	1	0	1	3
64418	538	280	646	158	111	184	181	228	151	199	366	139	293	94
154743	273	194	279	109	65	166	89	166	78	117	209	98	195	80
101928036	0	1	1	0	0	0	0	0	0	1	0	0	1	1
54329	1	1	0	0	1	1	0	0	1	1	1	3	2	0
107986837	5	2	1	0	0	2	1	0	1	12	4	9	3	10
401397	350	159	447	122	58	117	96	172	67	112	182	74	184	76
5506	0	0	1	1	0	0	0	0	3	2	1	0	3	2
93986	2	0	0	1	0	2	1	2	1	2	4	8	5	3
100500896	0	0	0	0	0	0	0	0	0	1	0	0	0	0
29969	4462	3331	5480	2087	816	2301	1481	2885	2229	3184	4510	2166	2965	1367
102724386	3	3	5	0	2	5	0	1	1	1	3	2	4	1
104355291	0	1	1	0	1	0	0	1	0	0	0	1	0	1
109623459	0	0	0	0	0	1	0	0	0	1	0	0	0	0
100506489	0	0	0	0	0	0	0	0	0	0	1	0	1	0
105375461	3	0	0	0	0	0	0	0	0	0	0	2	0	0
105375462	0	0	0	0	0	0	0	0	0	0	1	0	0	0
102724407	0	0	0	0	0	0	0	0	0	0	0	0	1	0
22797	16	11	49	11	4	7	3	3	46	25	111	16	87	12
26136	769	760	726	364	155	461	284	591	362	486	832	375	760	352
102724434	2	0	0	0	0	0	1	1	1	2	1	1	1	1
105375463	6	5	6	3	0	0	0	4	4	7	4	2	8	1
107986838	3	0	0	0	0	0	0	0	0	1	0	1	0	0
107986839	2	0	0	0	0	0	0	1	0	2	3	1	0	0
858	1	0	0	5	1	0	0	1	1	3	1	0	1	0
857	3	2	2	4	0	1	0	0	3	2	5	1	7	2
100996266	0	0	0	1	0	0	0	0	0	0	0	2	1	1
4233	77	41	116	36	19	26	36	25	42	52	82	39	27	4
830	2470	2178	3254	1214	466	1355	763	1758	768	1191	1748	856	1646	825
105375465	0	0	0	0	0	0	1	0	0	0	0	0	0	0
93653	5	7	2	3	1	4	2	4	3	3	3	3	2	2
7982	110	167	150	103	25	95	53	119	37	74	87	67	72	48
338069	11	15	9	8	2	7	3	17	5	5	11	9	5	3
