TAXID,SRR1175007,SRR042182,SRR061154,SRR061499,SRR063469,SRR062324,SRR1179037,SRR061236,SRR061456,SRR642021,ERR2402780,ERR1916139,ERR1915048,ERR1914553,ERR1913614,ERR1915578,ERR1915612,ERR2402795,ERR1914224,ERR1914439
445710,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446660,721,257,79,742,0,616,787,768,100,595,0,71,88,0,780,2471,0,0,0,63
446679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446683,0,80,91,121,80,83,0,375,174,200,0,0,0,0,0,0,0,0,0,0
446692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447020,721,257,79,742,0,616,787,768,100,595,0,71,88,0,780,2471,0,0,0,63
447217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447467,0,0,0,0,0,0,0,164,241,75,0,0,0,0,0,0,0,0,0,0
447471,0,0,0,0,0,0,0,164,241,75,0,0,0,0,0,0,0,0,0,0
447792,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0
449972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453229,0,65,61,129,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453230,0,65,61,129,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453816,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
455364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455432,0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,0,0,829,0,0
456163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456327,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0
456826,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456827,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459526,0,0,0,0,0,0,0,141,182,0,0,0,0,0,0,0,0,0,0,0
459532,0,65,0,58,0,0,0,0,0,0,84,0,0,0,0,0,0,108,0,0
459786,21830,28487,34830,135334,21755,32207,24637,25376,28352,6452,364,565,508,216,561,823,456,412,882,490
461876,0,127,80,77,245,113,0,0,0,0,0,145,82,0,0,52,0,0,59,52
463014,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463040,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466152,0,0,0,0,0,0,0,85,135,0,0,0,0,0,0,0,0,0,0,0
466153,0,0,0,0,0,0,0,85,135,0,0,0,0,0,0,0,0,0,0,0
469322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470934,0,0,0,69,207,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0
471189,59,630,115,263,176,283,56,157,0,65,0,0,0,0,0,0,0,0,0,0
471223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471826,0,0,0,76,0,50,0,0,76,0,0,0,0,0,0,0,0,0,0,0
471827,0,0,0,76,0,50,0,0,76,0,0,0,0,0,0,0,0,0,0,0
472175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472568,0,0,0,60,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0
472569,0,0,0,60,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0
472825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0
476157,0,0,0,0,0,0,0,80,0,94,0,0,0,0,0,0,0,0,0,0
476528,0,65,397,372,0,53,0,0,0,0,0,0,0,0,0,0,0,0,68,0
477641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477680,0,195,148,277,117,288,51,163,446,387,0,64,0,72,80,64,61,0,191,69
477695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477976,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0
478070,0,73,98,51,0,64,0,67,0,129,0,0,0,0,0,0,0,0,0,0
480520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481743,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483547,0,97,53,69,0,97,0,640,0,0,0,0,0,0,0,0,0,0,0,0
483937,0,128,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,93,0
484429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484770,0,81,0,57,0,91,0,69,82,0,353,115,117,64,0,0,62,390,185,79
487184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492670,0,63,0,55,0,74,0,87,115,0,0,0,0,0,0,0,0,0,0,0
494269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497965,0,68,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499228,0,102,0,62,0,143,0,0,90,0,0,0,0,0,0,0,0,0,85,0
499229,0,102,0,62,0,143,0,0,90,0,0,0,0,0,0,0,0,0,85,0
499551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502394,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
502558,0,1023,2568,203,870,197,0,90,0,0,0,0,0,0,106,82,0,0,0,0
502682,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0
504090,0,84,77,111,68,84,0,0,72,0,0,0,0,0,0,0,0,0,85,0
505249,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,54,0
507626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508459,0,558,234,625,102,331,0,363,464,177,0,0,0,0,0,0,0,0,0,0
511062,0,0,0,0,0,0,0,70,143,0,0,0,0,0,0,0,0,0,0,0
511434,0,319,78,323,0,250,0,124,606,422,0,53,50,75,61,53,78,0,223,75
511435,0,319,78,323,0,250,0,124,606,422,0,53,50,75,61,53,78,0,223,75
511678,53,151,91,120,55,115,69,0,77,120,0,0,55,90,0,0,60,0,0,0
511745,0,0,0,0,0,0,0,0,0,122,126,0,0,0,0,0,0,147,0,0
511746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512763,0,83,92,328,0,206,0,207,271,208,0,0,0,0,0,0,0,0,117,0
513050,0,120,0,0,0,0,0,57,128,0,0,0,0,0,0,0,0,0,0,0
515256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515393,0,0,0,0,0,0,0,0,0,506,0,0,0,0,0,0,0,0,0,0
516051,0,0,0,0,0,59,0,99,0,0,0,0,0,0,53,0,0,0,102,0
516075,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0
518733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519472,0,50,0,0,0,0,0,51,0,0,360,0,0,0,0,0,0,379,0,0
522485,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,97,0,0
527198,0,118,68,304,0,152,0,289,323,267,231,0,51,65,70,0,65,226,177,80
528191,0,136,0,60,0,81,0,0,60,0,0,0,0,0,0,0,0,0,0,0
528244,0,74,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530584,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531844,0,99,99,209,0,123,0,271,263,287,0,0,0,0,0,0,0,0,0,0
532075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536441,0,102,72,206,0,95,0,66,65,69,0,0,0,0,0,0,0,0,0,0
536453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543311,75,239,116,204,0,269,86,356,128,0,0,92,112,60,0,62,82,0,85,70
543877,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544580,0,0,0,0,0,50,0,0,0,131,0,0,0,0,0,0,0,0,0,0
545612,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0
545619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545865,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0
546160,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
546871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547188,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,102,52
551760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,102,52
551895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553239,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,190,0,0
553510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553814,0,0,0,0,0,0,0,54,96,0,0,0,0,0,0,0,0,0,0,0
556053,0,0,0,0,0,55,0,99,136,0,0,0,0,0,0,0,0,0,0,0
556054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0
556288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558152,0,0,0,95,0,60,0,72,0,0,0,0,0,0,0,0,0,0,118,0
558964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561879,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,137,0,0
563177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564064,0,116,188,234,54,150,0,305,597,359,0,0,0,0,0,0,0,0,0,0
565033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568394,0,50,64,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568987,0,0,54,119,0,127,0,0,59,172,0,0,0,0,0,0,0,0,0,0
570266,0,0,0,96,0,0,0,110,0,120,0,0,0,0,0,0,0,0,0,0
571256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572511,3341,27121,4066,8574,7070,14576,3762,11206,9872,1560,883,114026,22405,7945,4139,7703,15014,928,21285,16991
573569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573570,0,52,0,107,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0
573600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575200,0,60,65,134,0,70,0,0,0,162,0,0,0,0,0,0,0,0,0,0
576610,166,83,242,106,0,73,275,53,0,0,56269,72,90,128,0,56,113,60056,22278,70
576611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580165,0,0,71,0,0,76,0,92,0,0,0,0,0,0,0,0,0,0,0,0
582419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585423,0,70,0,96,0,68,0,0,0,133,0,0,0,0,0,0,0,0,0,0
585425,0,0,70,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0
585455,0,80,91,166,0,86,0,0,0,170,0,0,0,0,0,0,0,0,0,0
586416,0,65,0,58,0,0,0,0,0,0,84,0,0,0,0,0,0,108,0,0
587753,0,123,295,244,74,265,0,221,59,3071,0,0,0,0,0,0,0,0,0,0
588898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589382,0,0,0,87,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0
589436,157,841,420,1011,160,1006,191,705,879,1449,0,443,471,1715,2878,636,715,0,6324,2681
589437,134,1055,139,567,55,476,147,1144,776,527,0,240,214,707,1007,334,387,0,2356,929
589873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591154,0,0,0,0,0,0,0,0,0,114,126,0,0,0,0,0,0,147,0,0
591197,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592316,0,50,0,69,0,67,0,132,243,113,0,0,0,0,0,0,0,0,0,0
593909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594679,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596707,0,0,0,0,0,0,0,0,1336,0,0,0,0,0,0,0,0,0,0,0
598467,0,0,102,0,0,0,0,0,75,170,0,0,0,0,0,0,0,0,0,0
603050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604330,52,308,0,328,0,180,50,163,0,0,76,82,162,0,61,96,0,84,127,0
616991,0,75,86,198,0,124,0,185,153,0,0,0,0,0,0,0,65,0,115,0
617123,167,1782,448,599,293,813,189,524,576,218,165,463,259,90,90,116,115,188,218,158
621376,0,79,0,50,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0
622488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622681,0,91,0,164,0,123,0,141,208,0,0,0,0,0,0,0,0,0,72,0
623276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
624134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624186,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,196,0,0
627192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629680,0,0,0,0,0,54,0,0,0,150,0,0,0,0,0,0,0,0,0,0
630129,81,327,64,119,52,183,95,64,58,0,0,0,0,0,74,0,0,0,0,0
630515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631220,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0
632112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632569,0,89,104,196,0,114,0,56,0,151,0,0,0,0,0,0,0,0,0,0
632773,0,67,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0
633135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633807,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638619,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639310,0,0,208,546,3841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639313,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640511,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0
640512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641107,0,183,100,176,83,309,0,145,424,0,786,156,145,75,54,73,72,736,126,115
642780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643214,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,192,0,0
643674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644652,853,1180,265,693,297,577,942,633,149,97,0,147,178,0,62,169,73,0,104,59
644968,0,68,52,91,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648800,0,144,0,95,0,92,0,0,160,0,141,80,65,0,0,0,0,186,83,0
648802,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,199,0,0
648999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649460,0,195,148,277,117,288,51,163,446,387,0,64,0,72,80,64,61,0,191,69
649756,8826,40453,10690,9046,19177,21504,10629,31617,15274,1400,11572,1392,1120,260,184,354,303,12082,558,666
649831,0,65,127,228,0,0,0,101,0,0,0,0,0,137,205,0,0,0,411,148
649841,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0
650378,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0
651143,63,212,280,369,144,248,84,234,258,70,0,0,0,0,59,0,0,0,105,0
651456,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651740,0,0,0,0,0,0,0,0,0,1653,0,0,0,0,0,0,0,0,0,0
652716,0,535,269,558,55,292,68,379,279,488,0,211,191,643,929,268,387,0,1948,842
652787,129,95,57,315,0,206,133,382,664,351,0,0,53,0,0,0,0,0,146,0
655015,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655184,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0
655307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655352,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656024,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656366,0,73,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
656519,0,101,0,0,0,55,0,144,0,0,95,55,0,0,0,0,0,118,0,0
657445,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,124,0,0
658061,0,0,104,63,0,56,0,0,62,155,0,0,0,0,0,0,0,0,0,0
658062,0,0,104,63,0,56,0,0,62,155,0,0,0,0,0,0,0,0,0,0
663364,0,75,0,0,0,79,0,70,0,0,91,0,0,0,0,0,0,98,0,0
664962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665099,142,169,260,489,0,383,141,453,0,135,107,0,0,0,0,0,0,122,77,0
665568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665874,0,81,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
665883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665884,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666508,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666686,0,154,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,341,0,0
669041,54,85,0,0,0,0,68,142,145,0,0,0,0,0,0,0,0,0,64,0
669357,0,132,116,198,72,197,0,181,125,167,0,0,0,0,0,0,0,0,109,0
669359,0,0,0,0,0,51,0,72,56,0,0,0,0,0,0,0,0,0,0,0
669502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670052,0,68,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
670486,0,51,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0
670516,0,54,0,97,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0
671211,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,77,71
671223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,50
673534,0,115,0,154,0,78,0,50,0,0,0,0,0,0,0,0,0,0,0,0
673860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
674703,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0
674734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0
675864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682998,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
