sgRNA,Gene,HL60.initial,KBM7.initial,HL60.final,KBM7.final
C16orf96_m4606603,C16orf96,567,433,1526,1483
C16orf96_m4606611,C16orf96,581,578,1005,1251
C16orf96_m4606627,C16orf96,1090,873,3657,3985
C16orf96_p4606498,C16orf96,484,478,1922,2071
C16orf96_p4606562,C16orf96,157,76,272,304
C16orf96_p4606570,C16orf96,1040,845,2125,2969
C16orf96_p4606585,C16orf96,832,457,2037,2085
C16orf96_p4606618,C16orf96,412,454,1965,2209
C16orf97_m52068783,C16orf97,603,552,1120,1486
C16orf97_m52092323,C16orf97,196,148,216,292
C16orf97_m52107733,C16orf97,969,656,1934,1759
C16orf97_m52107746,C16orf97,552,629,2197,2121
C16orf97_p52092286,C16orf97,880,950,1299,1867
C16orf97_p52092291,C16orf97,589,549,1457,1328
C16orf97_p52092302,C16orf97,452,311,949,1771
C16orf97_p52092313,C16orf97,792,730,1325,1392
C16orf97_p52107704,C16orf97,1063,547,1960,2485
C16orf97_p52107737,C16orf97,299,555,1384,1362
C17orf103_m21156473,C17orf103,773,688,1369,2144
C17orf103_m21156481,C17orf103,189,307,1049,1115
C17orf103_m21156547,C17orf103,34,267,650,640
C17orf103_m21156566,C17orf103,1288,1414,2871,2601
C17orf103_p21156459,C17orf103,387,289,903,448
C17orf103_p21156483,C17orf103,485,216,338,772
C17orf103_p21156498,C17orf103,192,258,676,1057
C17orf103_p21156503,C17orf103,405,462,1056,1204
C17orf103_p21156529,C17orf103,345,428,502,818
C17orf103_p21156534,C17orf103,336,200,254,552
C17orf104_m42733981,C17orf104,278,213,340,416
C17orf104_m42734512,C17orf104,896,1024,3089,3995
C17orf104_m42734546,C17orf104,425,409,1059,693
C17orf104_m42734552,C17orf104,14,65,152,95
C17orf104_m42734567,C17orf104,1573,1193,2432,2120
C17orf104_p42734020,C17orf104,205,339,542,881
C17orf104_p42734028,C17orf104,423,275,385,866
C17orf104_p42734518,C17orf104,376,501,512,1152
C17orf104_p42734530,C17orf104,437,445,1088,632
C17orf104_p42734554,C17orf104,420,272,643,639
C17orf107_m4803072,C17orf107,758,445,1263,1925
C17orf107_m4803079,C17orf107,324,390,449,1015
C17orf107_m4803088,C17orf107,1006,988,2394,3873
C17orf107_m4803104,C17orf107,741,376,2240,1462
C17orf107_m4803110,C17orf107,1320,779,1395,2089
C17orf107_m4803118,C17orf107,498,809,1444,1198
C17orf107_m4803247,C17orf107,1031,677,1036,2258
C17orf107_m4803261,C17orf107,1666,1493,3352,3696
C17orf107_p4803042,C17orf107,184,232,578,493
C17orf107_p4803253,C17orf107,232,191,301,593
C17orf47_m56621489,C17orf47,490,670,1192,834
C17orf47_m56621496,C17orf47,547,445,989,1086
C17orf47_m56621526,C17orf47,382,301,948,1018
C17orf47_p56621375,C17orf47,205,230,605,735
C17orf47_p56621383,C17orf47,86,289,292,670
C17orf47_p56621390,C17orf47,865,843,1320,1651
C17orf47_p56621411,C17orf47,211,292,651,945
C17orf47_p56621418,C17orf47,590,535,1889,1710
C17orf47_p56621446,C17orf47,1205,628,1021,1583
C17orf47_p56621499,C17orf47,451,270,851,1246
C17orf49_m6918177,C17orf49,427,297,738,1212
C17orf49_m6918192,C17orf49,1110,619,2655,1581
C17orf49_m6918405,C17orf49,1426,1116,1762,2965
C17orf49_m6918452,C17orf49,954,780,1246,1170
C17orf49_m6919818,C17orf49,206,204,933,1215
C17orf49_p6918376,C17orf49,420,209,1356,1378
C17orf49_p6918383,C17orf49,148,38,97,128
C17orf49_p6918433,C17orf49,513,539,984,851
C17orf49_p6919804,C17orf49,69,242,711,513
C17orf49_p6919822,C17orf49,213,399,611,1009
C17orf50_m34091039,C17orf50,231,228,691,700
C17orf50_m34091068,C17orf50,660,272,556,685
C17orf50_m34091073,C17orf50,422,294,1007,668
C17orf50_p34087951,C17orf50,1855,1364,3274,2479
C17orf50_p34091046,C17orf50,511,266,903,648
C17orf50_p34091053,C17orf50,223,166,503,840
C17orf50_p34091059,C17orf50,370,148,462,208
C17orf50_p34091077,C17orf50,1212,874,1518,1074
C17orf50_p34091112,C17orf50,2741,2463,4742,5853
C17orf50_p34091119,C17orf50,883,751,1434,2276
C17orf51_m21454537,C17orf51,1260,671,2766,1638
C17orf51_m21454556,C17orf51,258,132,217,467
C17orf51_m21454561,C17orf51,389,554,1288,1278
C17orf51_p21454511,C17orf51,117,101,378,135
C17orf51_p21454521,C17orf51,90,128,513,219
C17orf51_p21454527,C17orf51,1526,1170,4705,4933
C17orf51_p21454541,C17orf51,1127,1026,1892,2580
C17orf51_p21454548,C17orf51,899,475,1474,1138
C17orf51_p21454563,C17orf51,82,321,752,319
C17orf51_p21454603,C17orf51,215,398,326,414
C17orf53_m42225260,C17orf53,1259,1194,2412,2583
C17orf53_m42225279,C17orf53,455,306,821,1486
C17orf53_p42222578,C17orf53,1035,893,1537,1947
C17orf53_p42222584,C17orf53,578,413,1404,920
C17orf53_p42222599,C17orf53,952,783,920,1475
C17orf53_p42225221,C17orf53,95,179,508,412
C17orf53_p42225238,C17orf53,773,785,1885,1333
C17orf53_p42225246,C17orf53,834,260,1095,1783
C17orf53_p42225267,C17orf53,498,535,1360,1271
C17orf53_p42225292,C17orf53,361,227,769,1310
C17orf58_m65988127,C17orf58,1099,432,1393,1312
C17orf58_m65989033,C17orf58,837,658,1300,2198
C17orf58_m65989204,C17orf58,721,488,922,1360
C17orf58_p65988132,C17orf58,721,496,460,1232
C17orf58_p65988147,C17orf58,138,94,359,566
C17orf58_p65988165,C17orf58,488,525,1131,2263
C17orf58_p65989066,C17orf58,234,180,427,478
C17orf58_p65989073,C17orf58,383,179,258,175
C17orf58_p65989184,C17orf58,326,197,633,481
C17orf58_p65989217,C17orf58,538,441,125,843
C17orf59_m8093345,C17orf59,786,454,1668,2110
C17orf59_m8093372,C17orf59,215,78,361,450
C17orf59_m8093377,C17orf59,328,209,803,818
C17orf59_m8093384,C17orf59,436,205,504,1101
C17orf59_m8093397,C17orf59,367,172,607,428
C17orf59_m8093406,C17orf59,971,737,1518,1020
C17orf59_m8093445,C17orf59,479,511,1339,1652
C17orf59_p8093351,C17orf59,526,338,1797,1174
C17orf59_p8093408,C17orf59,1209,1021,2945,3431
C17orf59_p8093413,C17orf59,311,342,1097,935
C17orf62_m80407061,C17orf62,238,88,210,137
C17orf62_m80407067,C17orf62,156,368,866,843
C17orf62_m80407117,C17orf62,471,327,1126,1141
C17orf62_p80407045,C17orf62,253,489,928,1958
C17orf62_p80407053,C17orf62,922,641,1550,2210
C17orf62_p80407069,C17orf62,633,562,1861,1886
C17orf62_p80407075,C17orf62,358,532,686,1363
C17orf62_p80407082,C17orf62,385,354,1223,1051
C17orf62_p80407087,C17orf62,405,814,1464,837
C17orf62_p80407102,C17orf62,492,217,187,663
C17orf64_m58503163,C17orf64,68,184,660,639
C17orf64_m58503177,C17orf64,1180,927,1913,2838
C17orf64_m58503183,C17orf64,456,564,907,1438
C17orf64_m58503188,C17orf64,1360,826,2187,3174
C17orf64_p58499947,C17orf64,121,293,886,598
C17orf64_p58499953,C17orf64,1143,841,2114,2595
C17orf64_p58503142,C17orf64,925,791,2764,2187
C17orf64_p58503196,C17orf64,1013,783,1938,3097
C17orf64_p58503202,C17orf64,266,384,1052,1568
C17orf64_p58503208,C17orf64,552,566,1151,1188
C17orf66_m34193729,C17orf66,598,195,682,295
C17orf66_m34195660,C17orf66,594,487,1362,937
C17orf66_m34195682,C17orf66,267,193,612,394
C17orf66_m34195707,C17orf66,637,392,935,1952
C17orf66_p34193734,C17orf66,1470,889,3216,2933
C17orf66_p34193742,C17orf66,1327,1142,2623,2276
C17orf66_p34195651,C17orf66,494,348,1095,854
C17orf66_p34195666,C17orf66,307,233,494,688
C17orf66_p34195673,C17orf66,446,337,516,1349
C17orf66_p34195686,C17orf66,78,47,384,2
C17orf67_m54872516,C17orf67,516,512,907,657
C17orf67_m54892254,C17orf67,569,340,501,656
C17orf67_m54893115,C17orf67,95,102,510,486
C17orf67_p54872495,C17orf67,544,470,1392,2427
C17orf67_p54872504,C17orf67,43,275,633,1393
C17orf67_p54892215,C17orf67,1978,1144,2838,3010
C17orf67_p54892223,C17orf67,1281,839,2069,2571
C17orf67_p54892267,C17orf67,193,189,390,726
C17orf67_p54892277,C17orf67,785,339,1334,1889
C17orf67_p54893136,C17orf67,805,1055,1776,1937
C17orf70_m79519239,C17orf70,458,332,312,815
C17orf70_m79519256,C17orf70,770,691,1357,1350
C17orf70_m79519302,C17orf70,159,20,197,30
C17orf70_p79519218,C17orf70,1283,1001,1534,1134
C17orf70_p79519226,C17orf70,500,489,564,830
C17orf70_p79519244,C17orf70,1599,1210,3769,3303
C17orf70_p79519304,C17orf70,273,333,1359,1144
C17orf70_p79519310,C17orf70,789,723,1033,835
C17orf70_p79519318,C17orf70,278,210,441,237
C17orf70_p79519323,C17orf70,620,486,494,750
C17orf72_m62075762,C17orf72,1167,695,1717,1922
C17orf72_m62076091,C17orf72,1032,677,1941,1759
C17orf72_m62076119,C17orf72,44,44,116,509
C17orf72_m62076126,C17orf72,363,137,363,1751
C17orf72_m62076131,C17orf72,409,410,1073,1176
C17orf72_m62076331,C17orf72,402,598,869,970
C17orf72_m62076370,C17orf72,207,296,911,1008
C17orf72_m62076388,C17orf72,325,265,668,1363
C17orf72_p62075712,C17orf72,57,80,574,568
C17orf72_p62076374,C17orf72,446,192,654,562
C17orf74_m7329018,C17orf74,237,438,1093,1145
C17orf74_m7329035,C17orf74,810,381,1221,1188
C17orf74_m7329068,C17orf74,880,287,1077,1189
C17orf74_m7329077,C17orf74,210,518,1254,1185
C17orf74_m7329093,C17orf74,598,584,1203,1101
C17orf74_m7329105,C17orf74,590,389,634,1343
C17orf74_m7329310,C17orf74,1097,1043,2030,3571
C17orf74_p7329079,C17orf74,859,678,1199,1466
C17orf74_p7329114,C17orf74,917,469,1714,2002
C17orf74_p7329123,C17orf74,1035,1375,2955,4842
C17orf75_m30668287,C17orf75,436,538,1474,1319
C17orf75_m30669020,C17orf75,182,212,619,1621
C17orf75_m30669027,C17orf75,283,278,1123,654
C17orf75_m30669077,C17orf75,405,486,842,793
C17orf75_m30669082,C17orf75,901,792,903,1249
C17orf75_m30669093,C17orf75,44,99,261,34
C17orf75_m30669129,C17orf75,706,345,1451,1249
C17orf75_p30669035,C17orf75,506,533,765,1866
C17orf75_p30669042,C17orf75,674,683,1048,1563
C17orf75_p30669062,C17orf75,896,856,1922,1307
C17orf80_m71231636,C17orf80,643,384,913,835
C17orf80_m71231657,C17orf80,160,107,104,222
C17orf80_m71231691,C17orf80,1028,860,2261,3509
C17orf80_m71231754,C17orf80,741,413,2777,2987
C17orf80_m71231759,C17orf80,786,757,2047,1675
C17orf80_m71231795,C17orf80,94,105,608,839
C17orf80_p71231623,C17orf80,136,157,596,405
C17orf80_p71231693,C17orf80,907,381,1209,1696
C17orf80_p71231842,C17orf80,223,229,882,1142
C17orf80_p71231848,C17orf80,298,140,1140,1643
C17orf82_m59489349,C17orf82,693,270,1920,1343
C17orf82_m59489363,C17orf82,656,367,432,960
C17orf82_m59489387,C17orf82,1322,933,1158,650
C17orf82_m59489393,C17orf82,603,950,1113,1998
C17orf82_m59489401,C17orf82,219,100,97,248
C17orf82_m59489444,C17orf82,941,549,992,1386
C17orf82_p59489322,C17orf82,64,70,545,281
C17orf82_p59489353,C17orf82,564,674,1513,1317
C17orf82_p59489462,C17orf82,0,76,196,0
C17orf82_p59489467,C17orf82,0,0,0,0
C17orf85_m3749378,C17orf85,803,442,553,183
C17orf85_m3749396,C17orf85,671,829,2345,1683
C17orf85_m3749408,C17orf85,17,275,719,945
C17orf85_m3749416,C17orf85,465,207,1143,1238
C17orf85_m3749477,C17orf85,263,37,164,132
C17orf85_m3749483,C17orf85,118,85,468,229
C17orf85_m3749504,C17orf85,853,605,1817,1475
C17orf85_p3749380,C17orf85,310,296,747,915
C17orf85_p3749386,C17orf85,340,327,883,643
C17orf85_p3749419,C17orf85,483,491,1145,1804
C17orf89_m79213192,C17orf89,515,330,816,1051
C17orf89_m79213371,C17orf89,243,160,891,556
C17orf89_m79213417,C17orf89,734,352,666,707
C17orf89_m79213473,C17orf89,365,232,397,90
C17orf89_p79213154,C17orf89,225,144,641,772
C17orf89_p79213159,C17orf89,875,704,1632,2019
C17orf89_p79213358,C17orf89,1066,574,1658,3156
C17orf89_p79213405,C17orf89,330,127,280,92
C17orf89_p79213456,C17orf89,283,403,895,708
C17orf89_p79214779,C17orf89,774,356,880,940
C17orf96_m36830477,C17orf96,1122,885,1118,2424
C17orf96_m36830575,C17orf96,540,353,1381,1507
C17orf96_p36830595,C17orf96,591,282,451,450
C17orf96_p36830600,C17orf96,669,450,1833,755
C17orf96_p36830609,C17orf96,1530,897,1739,2024
C17orf96_p36830617,C17orf96,320,267,922,785
C17orf96_p36830630,C17orf96,372,598,627,1757
C17orf96_p36830681,C17orf96,559,406,592,542
C17orf96_p36830702,C17orf96,906,724,1389,2708
C17orf96_p36830727,C17orf96,794,294,983,520
C17orf97_m260150,C17orf97,1083,580,1762,1908
C17orf97_m260156,C17orf97,763,879,2710,2972
C17orf97_m260165,C17orf97,178,125,506,748
C17orf97_m260180,C17orf97,568,609,1419,3839
C17orf97_p260124,C17orf97,950,1225,2293,1983
C17orf97_p260130,C17orf97,753,647,1813,1951
C17orf97_p260135,C17orf97,269,158,343,544
C17orf97_p260172,C17orf97,208,272,488,1220
C17orf97_p260214,C17orf97,145,162,1184,373
C17orf97_p260222,C17orf97,564,612,1077,1844
C18orf21_m33557456,C18orf21,648,225,829,1267
C18orf21_m33557465,C18orf21,129,112,409,703
C18orf21_m33557492,C18orf21,494,276,724,867
C18orf21_m33558804,C18orf21,339,374,664,453
C18orf21_m33558915,C18orf21,377,408,1291,1083
C18orf21_p33557393,C18orf21,1231,638,2085,2859
C18orf21_p33557478,C18orf21,330,93,13,55
C18orf21_p33557507,C18orf21,599,502,1492,1464
C18orf21_p33557516,C18orf21,490,186,1519,878
C18orf21_p33557533,C18orf21,1182,662,1085,1084
C18orf25_m43795931,C18orf25,441,265,1135,1810
C18orf25_m43796141,C18orf25,679,496,1603,2172
C18orf25_p43795836,C18orf25,862,505,2011,1794
C18orf25_p43795845,C18orf25,1049,983,3680,1973
C18orf25_p43795911,C18orf25,1032,1098,3764,3075
C18orf25_p43795921,C18orf25,2404,1166,1999,699
C18orf25_p43795965,C18orf25,1770,1855,3564,3964
C18orf25_p43796015,C18orf25,735,549,1346,1148
C18orf25_p43796133,C18orf25,138,223,1185,1000
C18orf25_p43796190,C18orf25,482,615,857,1753
C18orf54_m51887000,C18orf54,333,510,1275,1073
C18orf54_m51887018,C18orf54,648,444,1123,1431
C18orf54_m51887036,C18orf54,57,334,542,494
C18orf54_m51887130,C18orf54,336,570,1103,1613
C18orf54_p51886983,C18orf54,333,432,872,1092
C18orf54_p51887002,C18orf54,563,659,1497,1942
C18orf54_p51887026,C18orf54,0,102,685,380
C18orf54_p51887079,C18orf54,230,115,742,164
C18orf54_p51887119,C18orf54,567,435,1901,1098
C18orf54_p51887203,C18orf54,449,76,525,1116
C18orf56_m658085,C18orf56,718,646,1832,1475
C18orf56_m658165,C18orf56,531,508,968,1117
C18orf56_m658233,C18orf56,564,171,1300,472
C18orf56_p658044,C18orf56,195,329,782,912
C18orf56_p658049,C18orf56,709,551,656,1645
C18orf56_p658087,C18orf56,95,198,971,802
C18orf56_p658101,C18orf56,281,177,551,748
C18orf56_p658112,C18orf56,286,631,2037,1419
C18orf56_p658117,C18orf56,1051,1317,4446,5590
C18orf56_p658143,C18orf56,942,654,1213,1434
C18orf8_m21083583,C18orf8,175,190,345,623
C18orf8_m21083647,C18orf8,198,440,545,761
C18orf8_m21083676,C18orf8,371,309,930,1016
C18orf8_p21083598,C18orf8,726,513,1545,2238
C18orf8_p21083617,C18orf8,1244,616,1759,2504
C18orf8_p21083650,C18orf8,639,446,893,1506
C18orf8_p21083662,C18orf8,494,265,879,780
C18orf8_p21084343,C18orf8,842,580,2020,1724
C18orf8_p21084348,C18orf8,667,415,1494,2322
C18orf8_p21084358,C18orf8,303,348,1275,1275
C19orf10_m4670212,C19orf10,436,701,1395,1076
C19orf10_m4670220,C19orf10,291,232,778,1011
C19orf10_m4670234,C19orf10,445,669,1358,1533
C19orf10_m4670283,C19orf10,145,112,215,184
C19orf10_m4670300,C19orf10,620,307,1416,1671
C19orf10_m4670314,C19orf10,438,480,1670,1367
C19orf10_m4670320,C19orf10,403,277,375,356
C19orf10_p4670193,C19orf10,597,667,1869,1953
C19orf10_p4670226,C19orf10,558,671,1351,2003
C19orf10_p4670242,C19orf10,546,500,1485,1511
C19orf12_m30193844,C19orf12,1401,872,1865,2237
C19orf12_m30199162,C19orf12,134,0,58,124
C19orf12_m30199174,C19orf12,512,409,1286,2006
C19orf12_m30199215,C19orf12,758,609,1441,1947
C19orf12_m30199223,C19orf12,201,276,982,710
C19orf12_m30199231,C19orf12,742,768,1768,1409
C19orf12_m30199236,C19orf12,415,255,574,340
C19orf12_m30199272,C19orf12,200,511,1207,1337
C19orf12_m30199304,C19orf12,611,575,2246,2084
C19orf12_p30199153,C19orf12,798,476,1083,1054
C19orf18_m58485681,C19orf18,740,548,1727,3330
C19orf18_m58485702,C19orf18,424,319,790,1366
C19orf18_m58485717,C19orf18,646,783,1703,2231
C19orf18_m58485783,C19orf18,1079,1118,2619,2793
C19orf18_m58485793,C19orf18,553,445,1078,1746
C19orf18_p58485527,C19orf18,155,90,349,156
C19orf18_p58485683,C19orf18,201,115,281,553
C19orf18_p58485688,C19orf18,55,34,390,0
C19orf18_p58485705,C19orf18,750,742,2185,2063
C19orf18_p58485724,C19orf18,627,718,1752,2557
C19orf21_m756970,C19orf21,1017,651,967,1403
C19orf21_m756975,C19orf21,311,178,490,538
C19orf21_m756984,C19orf21,409,345,1319,1216
C19orf21_m756996,C19orf21,495,568,1290,1839
C19orf21_m757004,C19orf21,411,303,767,749
C19orf21_m757090,C19orf21,1257,733,2675,1763
C19orf21_p756987,C19orf21,463,149,961,1324
C19orf21_p757023,C19orf21,1185,783,1305,2740
C19orf21_p757032,C19orf21,1241,650,2001,4331
C19orf21_p757076,C19orf21,324,231,838,474
C19orf24_m1275557,C19orf24,542,333,780,1286
C19orf24_m1275589,C19orf24,135,160,223,261
C19orf24_m1275627,C19orf24,330,219,652,571
C19orf24_m1275650,C19orf24,363,230,1116,954
C19orf24_m1275677,C19orf24,492,110,967,430
C19orf24_p1275599,C19orf24,335,255,527,1136
C19orf24_p1275610,C19orf24,228,110,507,611
C19orf24_p1275655,C19orf24,988,926,2114,2750
C19orf24_p1275668,C19orf24,635,413,354,1348
C19orf24_p1275679,C19orf24,1154,811,2651,3722
C19orf25_m1475221,C19orf25,721,734,1736,1066
C19orf25_m1478784,C19orf25,225,368,388,1188
C19orf25_m1478820,C19orf25,308,378,1087,763
C19orf25_m1478829,C19orf25,936,936,373,563
C19orf25_m1478892,C19orf25,833,552,2041,1220
C19orf25_p1475193,C19orf25,424,418,1297,1233
C19orf25_p1475223,C19orf25,443,435,1072,916
C19orf25_p1475229,C19orf25,367,341,1229,937
C19orf25_p1478789,C19orf25,1125,847,945,482
C19orf25_p1478872,C19orf25,400,199,1101,992
C19orf26_m1236007,C19orf26,702,322,754,1317
C19orf26_m1236020,C19orf26,907,982,1553,1998
C19orf26_m1236080,C19orf26,1338,948,1781,3561
C19orf26_p1235877,C19orf26,274,165,610,619
C19orf26_p1235882,C19orf26,1108,762,2034,3230
C19orf26_p1236011,C19orf26,108,567,886,1312
C19orf26_p1236027,C19orf26,97,183,757,720
C19orf26_p1236033,C19orf26,822,401,934,818
C19orf26_p1236063,C19orf26,330,302,489,226
C19orf26_p1236069,C19orf26,282,342,596,778
C19orf33_m38794902,C19orf33,632,393,1185,1386
C19orf33_m38794915,C19orf33,614,763,1097,1967
C19orf33_m38795018,C19orf33,530,350,1591,1646
C19orf33_m38795025,C19orf33,300,336,1001,1944
C19orf33_m38795083,C19orf33,824,341,734,1431
C19orf33_m38795121,C19orf33,0,59,146,544
C19orf33_m38795262,C19orf33,1759,1524,3772,4457
C19orf33_m38795274,C19orf33,530,244,979,886
C19orf33_p38794894,C19orf33,707,642,1590,1911
C19orf33_p38795088,C19orf33,0,75,107,92
C19orf35_p2278983,C19orf35,313,377,555,794
C19orf35_p2278993,C19orf35,465,438,1414,1693
C19orf35_p2278998,C19orf35,243,370,1440,1488
C19orf35_p2279032,C19orf35,273,52,351,55
C19orf35_p2279039,C19orf35,924,526,1314,1363
C19orf35_p2279062,C19orf35,264,262,582,1724
C19orf35_p2279076,C19orf35,1184,1078,2115,2132
C19orf35_p2279082,C19orf35,271,584,2370,2387
C19orf35_p2280843,C19orf35,1172,853,3093,2871
C19orf35_p2280858,C19orf35,564,318,787,1177
C19orf38_m10959190,C19orf38,1762,1192,3638,3177
C19orf38_m10960940,C19orf38,551,658,1783,869
C19orf38_m10960951,C19orf38,508,442,1981,2928
C19orf38_m10960977,C19orf38,356,323,1029,1460
C19orf38_m10961002,C19orf38,1281,1033,2461,2700
C19orf38_p10959170,C19orf38,1236,716,1063,1223
C19orf38_p10959193,C19orf38,402,175,492,694
C19orf38_p10960920,C19orf38,364,360,1217,957
C19orf38_p10960943,C19orf38,433,429,908,986
C19orf38_p10961041,C19orf38,622,371,628,1253
C19orf40_p33464154,C19orf40,212,278,461,690
C19orf40_p33464159,C19orf40,637,527,1024,322
C19orf40_p33464170,C19orf40,616,289,1460,490
C19orf40_p33464176,C19orf40,223,230,244,213
C19orf40_p33464186,C19orf40,1004,787,2238,353
C19orf40_p33464401,C19orf40,212,246,723,767
C19orf40_p33464408,C19orf40,689,374,1607,1712
C19orf40_p33464414,C19orf40,266,308,977,1010
C19orf40_p33464427,C19orf40,803,915,2051,1135
C19orf40_p33464436,C19orf40,925,865,1170,2514
C19orf43_m12845310,C19orf43,437,292,407,448
C19orf43_m12845320,C19orf43,409,399,1160,2379
C19orf43_m12845331,C19orf43,459,525,1135,974
C19orf43_m12845373,C19orf43,619,509,1647,787
C19orf43_m12845379,C19orf43,118,229,585,481
C19orf43_m12845389,C19orf43,494,641,1331,1048
C19orf43_m12845424,C19orf43,204,322,189,497
C19orf43_m12845439,C19orf43,292,215,570,341
C19orf43_m12845449,C19orf43,80,76,192,267
C19orf43_p12845298,C19orf43,628,651,1229,1688
C19orf44_m16611625,C19orf44,1561,1184,4062,4374
C19orf44_m16611707,C19orf44,269,465,1408,1863
C19orf44_m16611738,C19orf44,450,384,1102,1089
C19orf44_m16611794,C19orf44,709,579,2023,2074
C19orf44_m16611806,C19orf44,84,194,172,117
C19orf44_m16611825,C19orf44,980,765,2128,3369
C19orf44_m16611835,C19orf44,101,190,591,529
C19orf44_p16611650,C19orf44,1269,836,2140,3211
C19orf44_p16611665,C19orf44,652,418,993,1499
C19orf44_p16611798,C19orf44,826,609,1475,1789
C19orf45_m7565715,C19orf45,1336,1198,2221,5062
C19orf45_m7565724,C19orf45,426,480,848,1007
C19orf45_m7565732,C19orf45,329,457,995,1210
C19orf45_m7565744,C19orf45,703,389,622,1241
C19orf45_m7565749,C19orf45,518,386,597,941
C19orf45_m7565770,C19orf45,1741,1345,2647,3575
C19orf45_p7565696,C19orf45,1038,746,1766,1948
C19orf45_p7565736,C19orf45,890,452,1740,1460
C19orf45_p7565752,C19orf45,1118,287,1252,1645
C19orf45_p7565794,C19orf45,1256,967,1984,3330
C19orf47_m40842236,C19orf47,417,471,862,1425
C19orf47_m40842268,C19orf47,374,726,1118,2481
C19orf47_m40842287,C19orf47,32,115,387,1041
C19orf47_m40847747,C19orf47,868,547,2067,2530
C19orf47_p40842241,C19orf47,937,1069,2728,2429
C19orf47_p40842247,C19orf47,486,418,1313,979
C19orf47_p40842258,C19orf47,1163,1395,2769,1299
C19orf47_p40842275,C19orf47,323,93,208,525
C19orf47_p40842291,C19orf47,552,568,1303,1242
C19orf47_p40847734,C19orf47,718,788,953,1276
C19orf48_m51301627,C19orf48,91,79,1116,1554
C19orf48_m51301636,C19orf48,540,485,1935,1095
C19orf48_m51301644,C19orf48,459,543,1421,1078
C19orf48_m51301664,C19orf48,955,738,1738,2382
C19orf48_m51301674,C19orf48,428,226,417,898
C19orf48_m51301683,C19orf48,668,666,1743,2295
C19orf48_m51301692,C19orf48,924,505,1747,1815
C19orf48_p51301648,C19orf48,372,144,539,310
