CellID,X,Y,vimentin,CD4,CD20,CD8a,pcna,ck5,ck8,CD206
1259,352.4043171,2576.669157,135.068078,180.8563719,142.7916148,170.0207555,255.290577,154.4180158,171.9779992,170.4375259
1260,876.3063101,2563.30631,235.6882574,354.3986628,142.4128709,180.9540326,149.1834517,100.7893857,129.0075219,238.306728
1261,970.4443647,2561.125628,190.4737976,234.9389806,183.1170136,156.9798995,149.3639627,102.2096195,112.643934,198.9511845
1262,2525.191844,2569.584801,177.557924,513.5315107,148.6816497,162.6186284,152.826228,103.4759036,124.5514365,217.8493976
1263,2586.90751,2570.500636,233.7394994,419.6338566,177.5426389,163.7301655,156.7670768,103.1306746,128.9635129,247.8905388
1264,2902.480418,2560.904047,174.0515666,302.2891645,146.0476501,181.0006527,143.2832898,104.4667102,130.2402089,250.5391645
1265,3785.079632,2561.049005,161.0995406,271.992343,256.7641654,146.9264931,132.3246554,103.5283308,109.8238897,184.9647779
1266,1112.626034,2568.472146,160.0733591,224.0728075,141.7821291,193.762824,167.7926089,102.0369553,119.2272477,241.4258136
1267,1576.054709,2571.403047,165.4903047,331.9383657,139.6558172,170.2721607,164.8427978,102.517313,123.6232687,186.4355956
1268,2339.038369,2564.513989,193.7178257,358.9304556,135.294964,162.6330935,158.1350919,103.2741807,132.3780975,237.6139089
1269,1504.18024,2580.810414,179.8791722,344.164219,134.611482,171.5500668,178.8104139,102.1368491,138.7283044,211.0393858
1270,714.7362296,2570.84872,168.1881303,218.1283941,137.0760279,192.1101629,141.2191621,100.3847944,120.1698991,304.7179984
1271,1264.756897,2563.877011,198.9408046,225.791954,123.4936782,158.8,154.7528736,100.6367816,118.5821839,239.8028736
1272,1408.395806,2566.211009,191.6474443,306.7195282,199.1612058,194.4377457,166.4993447,102.6028834,152.1782438,268.2909567
1273,2473.354194,2564.444075,186.2043941,378.4800266,132.6711052,157.8255659,147.8049268,102.9946738,119.3861518,193.2829561
1274,1010.880385,2571.172319,296.7396884,267.8790101,446.3487626,170.8143905,162.6251146,102.875802,114.6805683,246.1553621
1275,2303.158195,2582.466805,189.966805,400.253112,187.9253112,156.8018672,154.2282158,103.4771784,120.8874481,233.848029
1276,2847.02543,2571.93677,174.4405498,412.1154639,164.2123711,195.9676976,159.0838488,104.1237113,129.4034364,220.5147766
1277,2987.662322,2575.169043,207.0749491,409.6301426,158.5437882,177.6668024,183.3942974,104.5649695,133.3837067,227.5674134
1278,2788.0986,2579.988978,186.9511469,278.9201668,170.0813226,159.9335716,192.6478999,102.943104,122.899017,190.4098898
1279,1538.808812,2572.440598,182.9866247,297.5397325,133.6105429,167.4783635,157.5656963,101.9268293,137.036192,217.6467349
1280,3080.109802,2578.682375,211.7884072,431.6800189,160.9948162,161.49623,157.631951,103.0711593,143.133836,250.8067861
1281,1329.296814,2574.439005,198.1025641,376.1165501,244.9370629,192.5415695,197.1188811,103.2097902,118.3729604,237.7972028
1282,611,2586.451128,147.3413534,256.4315789,135.1122807,159.2195489,131.9348371,99.73984962,127.0581454,199.5528822
1283,2199.099365,2578.332756,199.9168111,335.3518198,153.3119584,159.3171577,164.5701906,103.028885,131.5517042,214.6857308
1284,3295.591294,2582.28295,168.4594921,356.5360742,261.0624748,162.5945183,167.3401854,103.4433696,117.8931882,183.5272068
1285,926.5317919,2577.614001,199.8086063,512.3725112,151.4913295,163.6409762,174.5895954,100.9813744,112.2408478,217.5767502
1286,2130.121177,2583.149465,172.5856269,322.0152905,147.5818043,228.6085627,211.1838685,103.632263,138.3264526,243.154052
1287,1392.63626,2585.741163,166.3511973,440.1345496,163.9521095,263.5735462,162.1664766,102.8415051,125.0809578,187.4994299
1288,1599.724252,2586.418605,164.0974529,307.8250277,136.9811739,148.8139535,149.4629014,102.1860465,118.2524917,215.5614618
1289,1859.609446,2586.598547,169.2406903,283.2652134,141.4441417,163.3378747,154.6684832,102.506812,136.595822,218.4959128
1290,2869.447783,2587.718884,180.8383405,382.8633763,139.9091559,202.8962804,156.1380544,103.6537911,128.0300429,232.6423462
1291,1435.852264,2582.524128,205.7876763,297.8433556,242.6733482,202,159.0014848,102.7089829,144.8255382,203.4706756
1292,2718.750755,2573.915408,194.021148,517.9622356,184.9607251,163.4954683,145.4048338,103.6329305,130.7703927,190.8549849
1293,1818.793729,2586.968647,164.7136964,258.4339934,134.9471947,219.379538,163.4793729,103.0767327,169.1757426,220.0255776
1294,1203.559248,2589.572803,171.5741146,285.270223,353.7162221,167.4704854,151.2190643,101.5159598,128.7621338,255.2181898
1295,2501.151652,2588.602102,165.2882883,467.6771772,423.1726727,163.3063063,156.5675676,103.7867868,122.6441441,203.0255255
1296,1886.475294,2595.692941,157.9482353,324.4805882,132.0505882,169.5041176,175.1123529,102.58,137.0623529,190.9576471
1297,1138.878667,2599.104923,148.3008454,217.3316758,238.0591745,165.2317255,133.3003481,101.0780706,125.3739433,342.5156638
1298,1356.440043,2596.247323,187.3254818,250.1423983,148.1627409,380.3447537,180.2762313,102.735546,122.1027837,233.8436831
1299,2470.689674,2600.471563,174.6090558,311.7349531,172.8315848,158.3611264,181.3368305,103.5709553,126.4693539,201.0535616
1300,2692.04814,2594.687819,153.1714077,419.2545587,144.0911743,178.7636761,146.0773158,102.840992,121.4150255,176.4974471
1301,3263.009091,2594.007692,172.7734266,279.5181818,209.7251748,148.686014,180.1041958,103.3013986,119.2482517,173.1167832
1302,1473.1266,2593.204836,164.4694168,308.5192034,156.0128023,200.1721195,169.170697,103.4950213,123.6002845,188.1066856
1303,1687.502726,2597.782988,161.2726281,251.955289,141.8304253,181.4700109,240.1842966,102.3211559,140.6919302,203.4514722
1304,1291.885138,2600.285513,210.156587,232.6413502,393.4622597,169.1518987,149.2297234,102.6197843,124.6174402,250.649789
1305,2085.46474,2597.467052,157.3901734,229.6572254,134.1514451,278.7878613,155.766474,102.0901734,139.3757225,211.7716763
1306,3129.325836,2597.285714,193.6364742,238.3920973,134.9027356,153.9392097,161.506383,105.1446809,117.9617021,265.2182371
1307,2730.986437,2605.67084,150.4053208,456.1919666,151.2342201,159.8596766,145.7902973,102.3239437,132.5200835,250.0083464
1308,1635.460317,2598.434676,171.047619,319.8015873,136.0250305,155.7808303,161.0989011,102.3974359,135.0573871,227.507326
1309,3637.848809,2595.010682,178.1002465,174.1980279,119.2021364,148.0024651,125.3763353,101.4798685,110.4256368,166.8479869
1310,962.1112727,2599.210909,168.7570909,321.0094545,141.336,164.0967273,153.8865455,101.4341818,120.1607273,274.3454545
1311,1544.439334,2605.740682,183.1942902,378.5971451,149.5741475,197.8247423,152.4282316,102.3386201,121.260904,207.2775575
1312,2654.318622,2596.078579,172.9138859,407.4208827,163.6749193,314.2421959,156.3993541,103.2249731,125.2831001,219.7567277
1313,1032.626788,2596.971391,199.4707412,373.6501951,207.8530559,179.4707412,172.1755527,102.3224967,134.5045514,571.0338101
1314,1917.119718,2600.43975,146.458529,272.6760563,120.9921753,161.0320814,160.7370892,101.9483568,120.6917058,165.0532081
1315,2898.437875,2601.800343,207.9048843,490.2682091,142.772922,164.033419,150.7249357,103.4935733,125.3376178,206.201371
1316,1074.923774,2608.022642,166.7856604,394.909434,180.7135849,171.3735849,151.8743396,102.1649057,118.874717,244.2098113
1317,643.2749491,2606.268839,169.5376782,303.2148676,137.7342159,157.1588595,137.2708758,100.453666,140.2479633,271.6120163
1318,2433.305211,2605.186104,165.1389578,495.7878412,165.2152605,161.3145161,147.7940447,102.7084367,124.2531017,202.3753102
1319,1375.227714,2614.730803,168.9902913,332.8402471,143.2082966,217.7978817,161.7052074,102.396293,124.4907326,231.8790821
1320,1787.830112,2613.260427,165.4938962,266.0437436,137.025941,190.2192269,150.9532045,102.3296033,147.4933876,264.8652085
1321,2824.680765,2607.603223,156.836858,299.7693857,150.2336354,156.979859,143.5166163,102.4431017,130.1722054,189.3635448
1322,2927.707751,2600.445997,203.0076239,639.0228717,149.1829733,159.4231258,143.7738247,103.1931385,129.2465057,215.5908513
1323,1322.299668,2619.395349,188.9574751,356.0046512,159.1461794,179.8770764,162.3222591,102.4332226,138.2803987,229.5289037
1324,1452.386799,2616.393187,159.4542229,290.3399574,198.9829666,182.502484,674.4166075,102.530873,125.9730305,211.8034067
1325,1416.640871,2610.13422,170.6916566,333.9927449,163.6481258,211.7400242,602.623942,103.1112455,128.923821,212.2539299
1326,2961.708403,2610.316639,194.6839176,374.6132443,138.5169727,181.8486366,142.9805231,102.6082359,127.9788536,216.8742348
1327,2242.565994,2608.804611,147.5521614,286.4564841,170.7740634,136.6213256,143.4841499,103.3354467,103.4409222,147.6582133
1328,2629.32299,2621.078234,180.5428322,367.7333916,214.7067308,165.9326923,152.2189685,102.4663462,131.6822552,233.1953671
1329,3020.304951,2615.547894,213.4238778,408.9236465,162.5858399,148.5978714,157.5590005,103.8755206,114.1036557,198.7283665
1330,930.5071942,2618.019784,216.7883693,475.3944844,140.102518,164.3213429,155.2661871,101.1294964,132.3051559,251.7068345
1331,2548.688025,2605.52521,150.7552521,264.4810924,127.8067227,157.6260504,155.9002101,102.1859244,139.8014706,211.262605
1332,3180.546599,2613.160789,169.3152813,308.4983207,217.6116709,176.6826196,162.4542401,103.0730479,128.9756507,215.8400504
1333,2166.538952,2615.74221,153.4072238,312.177762,245.621813,172.8116147,194.2443343,103.5616147,127.138102,206.98017
1334,2200.945409,2621.408933,153.8843672,281.5702233,451.2158809,159.1890819,150.9210918,103.4426799,125.7875931,210.644665
1335,1830.487078,2624.36829,173.8827038,273.7793241,133.5352883,167.333996,153.7032803,102.3141153,129.3399602,197.7326044
1336,1570.432188,2612.38698,154.4195298,311.6998192,134.2459313,160.8878843,152.6690778,101.4954792,131.1555154,232.4466546
1337,3067.620262,2616.127498,154.6216402,274.6498966,150.0785665,159.6815989,180.4479669,103.1771192,119.164714,227.294969
1338,1490.078136,2620.916846,168.1949821,296.544086,135.9304659,167.9405018,349.878853,102.1620072,132.7383513,264.3899642
1339,1596.9,2621.044295,158.195302,269.1590604,130.3261745,162.3563758,206.9120805,101.4946309,147.3389262,215.3939597
1340,2337.326257,2618.382682,198.6569832,517.324581,149.4938547,167.6050279,155.2005587,102.8083799,125.8513966,211.9927374
1341,521.4247104,2624.644788,151.1287001,231.5963106,134.4658945,151.8884599,129.8644359,99.49335049,123.5641356,217.4894895
1342,2380.794688,2621.015322,146.0796731,328.9024515,144.145046,153.2124617,164.0607763,102.7053115,110.2824311,180.1905005
1343,2677.40534,2624.272654,192.1634304,405.7419094,249.0372168,208.7273463,147.5242718,102.2451456,140.5631068,203.8050162
1344,1717.21673,2621.611534,160.7395437,275.2015209,163.0557668,308.1432193,152.7775665,101.3377693,134.1508238,223.6932826
1345,2581.769108,2623.082272,181.4692144,216.8205945,134.0461783,158.5461783,144.3237792,102.1581741,137.3009554,259.6098726
1346,668.63772,2631.355777,131.6029074,194.6094109,121.8817904,138.0635042,128.9954093,99.89479725,117.3741393,167.3871461
1347,1180.961754,2628.139215,182.2442631,355.5430903,218.4584396,177.2202958,155.4604793,101.8128506,128.5211627,260.8781234
1348,1228.111963,2620.521472,261.6740798,309.0153374,237.3972393,351.2653374,159.351227,101.7469325,143.5697853,296.0659509
1349,2288.505841,2625.996953,166.1818182,325.5601828,154.9776536,176.7059421,210.8278314,102.8100559,137.6754698,247.3143728
1350,3104.272134,2625.665457,185.488389,373.6429608,145.9941945,161.8011611,163.4941945,105.0181422,124.2714078,255.4354136
1351,878.3706016,2629.654938,175.0113507,259.1345062,138.0652667,359.737798,140.553916,100.2292849,116.8740068,189.2162316
1352,742.2740157,2633.120472,187.6433071,282.2188976,127.7484252,157.0728346,138.0271654,100.2826772,120.7846457,190.088189
1353,2143.367178,2636.226682,161.9161747,279.8193625,144.3063754,180.8642267,194.2514758,103.8766234,138.7219599,230.012987
1354,1392.632042,2627.855634,158.3996479,462.8644366,176.6091549,165.1989437,173.721831,101.8292254,136.9841549,204.6144366
1355,796.3019391,2629.762881,149.068144,178.9806094,127.7795014,159.766759,143.6387812,99.86814404,113.4963989,193.2249307
1356,1867.96431,2636.837337,160.6829101,271.1962938,135.0899108,162.3994509,175.7501716,102.3061084,127.2814001,180.6959506
1357,2056.500359,2630.026561,168.4910266,257.0201005,134.4099067,215.5405599,163.2153625,101.8513999,133.1557789,260.017229
1358,573.744429,2627.034819,141.735376,204.1873259,128.2416435,150.1413649,131.494429,99.6775766,127.9185237,201.7799443
1359,1995.002772,2629.301552,149.2145233,269.383592,129.4512195,174.113082,166.1862528,101.616408,131.6047672,176.5526608
1360,3314.085062,2626.878631,226.1815353,374.0746888,203.5819502,160.7012448,137.1348548,102.9408714,115.8122407,195.776971
1361,2416.276458,2632.325054,140.7915767,404.0075594,138.4697624,149.3466523,142.2278618,103.5842333,115.6760259,175.8963283
1362,1636.609436,2640.553954,174.9073831,297.8536479,131.4569681,177.3442551,220.5840979,102.8632591,139.0690258,199.6727829
1363,3148.014925,2637.988628,169.3617626,209.6837242,134.8919687,166.6396588,165.0817342,104.742715,119.6147832,226.3937456
1364,3253.538288,2636.244932,171.9222973,391.240991,218.1773649,147.2612613,150.6531532,103.1486486,118.5748874,185.5563063
1365,1340.22049,2641.829993,195.0979955,334.3140312,142.6488493,192.1610987,166.8685969,102.0994803,129.328879,234.0972532
1366,1422.644531,2641.5125,172.2882813,397.7976563,166.9945313,177.0625,960.8625,102.4796875,113.5578125,240.509375
1367,696.5478632,2645.752137,157.7905983,233.8102564,130.2863248,148.2863248,132.9991453,100.1153846,121.9777778,181.7196581
1368,1025.335598,2644.719139,195.5828615,338.3778784,156.4118535,187.3725934,173.9146848,103.2733107,118.408456,264.0955077
1369,2105.992764,2638.635311,177.6780029,326.5911722,136.3878437,163.6432706,172.1157742,102.2662808,139.5984081,205.2988423
1370,1905.914232,2637.279925,158.864279,245.1225259,128.1630537,226.3826579,179.0414703,102.7210179,138.332705,204.3251649
1371,2871.242078,2639.068052,141.1490909,362.6992208,143.6062338,155.2290909,144.5833766,102.4176623,117.5558442,174.1911688
1372,1093.505051,2643.134119,221.6616162,258.3765432,408.4309764,293.9057239,152.3131313,102.5578002,132.2704826,276.1335578
1373,840.3501259,2640.00084,172.4130982,232.884131,126.7128463,255.4122586,145.604534,100.7875735,117.8706969,184.9219144
1374,967.1517672,2637.720374,225.9313929,438.0613306,149.0582121,189.4407484,149.8711019,101.8513514,125.8711019,234.9594595
1375,1245.461214,2647.445383,207.9572559,256.325066,406.0411609,368.6226913,157.4807388,102.3113456,118.837467,220.7519789
1376,1132.656627,2640.991968,177.0100402,269.1977912,310.9447791,291.5261044,148.3905622,102.3714859,130.7379518,260.7610442
1377,1956.959657,2647.838628,150.7392839,292.3817448,128.415532,210.3277862,175.9188099,102.265759,135.1195159,192.1875946
1378,1679.329973,2656.886472,172.1299735,285.670557,131.2153846,261.7257294,152.0153846,101.0944297,142.0615385,211.9437666
1379,2024.347518,2641.337589,154.9234043,265.0624113,128.8765957,175.8269504,187.1858156,102.5092199,128.2680851,220.1602837
1380,2233.291783,2651.651811,148.264624,258.3669916,136.5675487,152.8272981,218.5215877,102.8481894,139.597493,250.5389972
1381,3287.589001,2658.089243,199.7120116,436.4124457,164.0067535,159.8263386,141.7945007,103.1509889,124.2315485,226.7110468
1382,944.5633562,2657.853596,208.3518836,448.4640411,149.2234589,170.9092466,152.6395548,102.140411,116.6635274,212.1549658
1383,2332.628617,2653.5,169.0803859,404.6133441,144.2717042,165.4525723,148.0313505,102.9413183,130.4606109,214.8609325
1384,1491.102747,2651.276704,161.6073245,249.2187182,128.7782299,155.8362157,148.716175,101.2655137,123.6439471,232.3438454
1385,3362.636153,2656.146582,161.071263,255.9455388,144.6801854,161.6558517,138.9947856,101.6680185,113.329664,170.4826188
1386,3011.143611,2660.07789,192.505071,298.9188641,142.0438134,174.696146,176.5793103,103.4288032,127.063286,241.779716
1387,908.4069606,2664.946172,165.1577726,383.8348028,143.5642691,164.0510441,145.912297,101.2691415,122.0482599,223.1164733
1388,1542.121198,2657.13754,169.3486155,309.7149342,211.4126192,192.5823877,148.919655,101.4176123,131.9959147,247.1125738
1389,3076.194774,2661.019794,151.9794141,345.5292953,157.4802059,153.3483769,148.3079968,103.2355503,107.0071259,186.4758511
1390,1757.186613,2653.40906,181.224476,275.1446924,129.6822177,196.8147397,160.8661258,101.2751859,132.1994591,193.8018932
1391,1924.631702,2658.522145,168.7424242,347.0967366,135.7412587,280.474359,178.8986014,103.013986,117.1794872,183.3473193
1392,2267.244974,2658.539092,167.7967238,381.8413999,137.8868206,154.2583768,163.0938198,102.9456441,123.3931497,212.2993299
1393,987.6950853,2658.485456,182.9839519,430.0461384,172.5315948,165.6920762,153.7201605,105.0722166,110.5095286,213.2617854
1394,1461.791296,2657.833828,155.470821,247.421365,141.2581602,172.7210682,679.6805143,101.884273,116.702275,204.5222552
1395,1713.601317,2662.606437,151.1733723,253.1426481,127.5940015,181.6437454,171.9070958,101.1463058,130.2399415,191.7907827
