geneID	TFCP2L1	ARID5A	ATF3	ESRRG	GLI2	NPAS2	NR5A2	SOX17	STAT4	TWIST2	NumPeaks	AvgPeakDistance	AvgPeakSize
ENSMUSG00000093963.1	0.0001229957	0.0022638054	0.0003531622	0.0000877223	0.0000083477	0.0002616710	0.0033238217	0.0003372100	0.0036260477	0.0027061633	6.0000000000	16514.1660156250	1203.8333740234
ENSMUSG00000067750.3	0.0000210329	0.0018092301	0.0001213074	0.0000275755	0.0000026435	0.0000955984	0.0006985644	0.0002486495	0.0036633698	0.0033609186	4.0000000000	14690.7500000000	1601.2500000000
ENSMUSG00000086194.1	0.0000087871	0.0007558604	0.0000506798	0.0000115205	0.0000011044	0.0000399391	0.0002918463	0.0001038808	0.0015304831	0.0014041250	4.0000000000	19054.7500000000	1601.2500000000
ENSMUSG00000094436.1	0.0000000004	0.0000025604	0.0000000035	0.0000000030	0.0000000081	0.0000000006	0.0000000134	0.0000001179	0.0000000202	0.0000000000	1.0000000000	24549.0000000000	277.0000000000
ENSMUSG00000028033.16	0.0000053522	0.0000023694	0.0000039457	0.0000001973	0.0000131620	0.0000076983	0.0000006710	0.0000002071	0.0000000845	0.0000000116	1.0000000000	0.0000000000	254.0000000000
ENSMUSG00000103748.1	0.0001195291	0.0003982297	0.0033306070	0.0000016072	0.0000020779	0.0000343595	0.0000023521	0.0000052084	0.0001304005	0.0000008962	1.0000000000	10189.0000000000	659.0000000000
ENSMUSG00000097109.1	0.0000036368	0.0000016100	0.0000026811	0.0000001341	0.0000089436	0.0000052310	0.0000004560	0.0000001407	0.0000000574	0.0000000079	1.0000000000	1932.0000000000	254.0000000000
ENSMUSG00000101227.1	0.0002132494	0.0046683998	0.0005900145	0.0005356802	0.0000036691	0.0001400689	0.0004477863	0.0000264732	0.0001833649	0.0014857152	2.0000000000	19046.5000000000	5565.5000000000
ENSMUSG00000089553.1	0.0014366399	0.0314505464	0.0039748690	0.0036088244	0.0000247182	0.0009436306	0.0030166919	0.0001783474	0.0012353111	0.0100091158	2.0000000000	9508.5000000000	5565.5000000000
ENSMUSG00000102766.1	0.0113070865	0.2334295884	0.0324037480	0.0285057791	0.0001886713	0.0067230744	0.0237582687	0.0015208530	0.0096291284	0.0590921850	5.0000000000	12574.7998046875	2802.3999023438
ENSMUSG00000065405.3	0.0034370014	0.0715531064	0.0380045998	0.0096738776	0.0000648574	0.0022152160	0.0082583743	0.0044130374	0.0112033918	0.0430494278	7.0000000000	10049.2861328125	3156.5715332031
ENSMUSG00000097970.1	0.0126142149	0.0779182669	0.0493094774	0.0022594288	0.0000148585	0.0048983709	0.0149538778	0.0025990531	0.0897831490	0.0335004997	5.0000000000	8536.5996093750	2193.0000000000
ENSMUSG00000065567.1	0.0126059839	0.0760088030	0.0485766235	0.0021891042	0.0000144211	0.0048743359	0.0144745913	0.0025389006	0.0873454473	0.0334782307	5.0000000000	8667.7998046875	2193.0000000000
ENSMUSG00000100775.1	0.0124497444	0.0568029161	0.0410893103	0.0014854113	0.0000100396	0.0046091497	0.0096813437	0.0019330073	0.0628843758	0.0330592785	5.0000000000	10296.2001953125	2193.0000000000
ENSMUSG00000101226.1	0.0001593370	0.0025962084	0.0007604484	0.0007051384	0.0000130506	0.0018296933	0.0051062326	0.0003025499	0.0013567565	0.0396036974	4.0000000000	10922.7500000000	1904.7500000000
ENSMUSG00000026158.11	0.0006714017	0.0102416974	0.0040035219	0.0003318457	0.0000721268	0.0015467351	0.0002245574	0.0013624443	0.1015623405	0.0475016277	4.0000000000	10014.0000000000	2885.2500000000
ENSMUSG00000097920.1	0.0008392303	0.0438459548	0.0102913501	0.0012108484	0.0392429094	0.0267350349	0.0013157196	0.0018088430	0.0442249798	0.0577351052	4.0000000000	8164.0000000000	2063.5000000000
ENSMUSG00000099503.1	0.0000715008	0.0148415785	0.0214943514	0.0008203390	0.0000067936	0.0000485751	0.0001015206	0.0006518690	0.0684475316	0.0265319237	1.0000000000	1070.0000000000	1968.0000000000
ENSMUSG00000026155.13	0.0031501021	0.0023967112	0.0001278870	0.0040996341	0.0001435606	0.0000988770	0.0001763443	0.0001768584	0.0006178598	0.0337146164	3.0000000000	7758.6665039062	1277.3333740234
ENSMUSG00000026154.4	0.0002085806	0.0007971160	0.0005524428	0.0445472497	0.0000097520	0.0001310771	0.0445633251	0.0001935035	0.0476251865	0.0000003588	1.0000000000	0.0000000000	1384.0000000000
ENSMUSG00000102495.1	0.0002085806	0.0007971160	0.0005524428	0.0445472497	0.0000097520	0.0001310771	0.0445633251	0.0001935035	0.0476251865	0.0000003588	1.0000000000	0.0000000000	1384.0000000000
ENSMUSG00000026153.15	0.0004205513	0.0005068561	0.0003343575	0.0015749037	0.0001277249	0.0000003673	0.0000539962	0.0000156937	0.0000124673	0.0658645655	1.0000000000	0.0000000000	1527.0000000000
ENSMUSG00000102398.1	0.0004205513	0.0005068561	0.0003343575	0.0015749037	0.0001277249	0.0000003673	0.0000539962	0.0000156937	0.0000124673	0.0658645655	1.0000000000	0.0000000000	1527.0000000000
ENSMUSG00000097670.1	0.0019633963	0.0001750615	0.0000137502	0.0006191235	0.0000029625	0.0021773997	0.0000930352	0.0000383234	0.0007379691	0.0005031600	2.0000000000	19164.0000000000	1653.5000000000
ENSMUSG00000026147.16	0.0000599000	0.0110297682	0.0058719147	0.0001952110	0.0000100688	0.0001179187	0.0003482771	0.0031898962	0.0018550091	0.0056718655	2.0000000000	12647.0000000000	4366.5000000000
ENSMUSG00000073725.8	0.0002498923	0.0018749001	0.0509366346	0.0000383514	0.0000810053	0.0036127636	0.0000237079	0.0008137686	0.0000070243	0.0001163238	1.0000000000	0.0000000000	2019.0000000000
ENSMUSG00000099392.1	0.0000003729	0.0001933292	0.0000117625	0.0000007311	0.0000000173	0.0000000285	0.0000083909	0.0000644845	0.0010357193	0.0000001728	1.0000000000	15601.0000000000	1055.0000000000
ENSMUSG00000048874.15	0.0005934761	0.0010180033	0.0264894508	0.0000236277	0.0001030986	0.0005436116	0.0001855433	0.0002502292	0.0009705993	0.0002162715	1.0000000000	0.0000000000	2793.0000000000
ENSMUSG00000104315.1	0.0002824770	0.0004845393	0.0126081896	0.0000112461	0.0000490719	0.0002587429	0.0000883131	0.0001191017	0.0004619763	0.0001029388	1.0000000000	3712.0000000000	2793.0000000000
ENSMUSG00000026064.15	0.0281048131	0.0674547504	0.0265376863	0.0019182395	0.0012265749	0.0706407712	0.0015663060	0.0016505499	0.0279352875	0.0662079670	3.0000000000	9202.3330078125	2042.6666259766
ENSMUSG00000086151.3	0.0001192366	0.0002870077	0.0000246300	0.0000145582	0.0000009539	0.0000254527	0.0031835448	0.0022388095	0.0000006129	0.0157776919	1.0000000000	3659.0000000000	743.0000000000
ENSMUSG00000086726.2	0.0000197689	0.0000475846	0.0000040835	0.0000024137	0.0000001581	0.0000042199	0.0005278175	0.0003711846	0.0000001016	0.0026158708	1.0000000000	12644.0000000000	743.0000000000
ENSMUSG00000087346.2	0.0000396239	0.0007589131	0.0005644715	0.0002530250	0.0000010596	0.0006860475	0.0001152295	0.0002951310	0.0000142028	0.0002397864	3.0000000000	20800.6660156250	1061.0000000000
ENSMUSG00000100371.1	0.0000388994	0.0020355572	0.0030912920	0.0000032918	0.0085596175	0.0002345370	0.0000055674	0.0003279782	0.0000013041	0.0000005345	2.0000000000	852.5000000000	608.5000000000
ENSMUSG00000100237.1	0.0022262725	0.0089676390	0.0122643871	0.0056104673	0.0033641679	0.0017648866	0.0082970354	0.0020640168	0.0010749151	0.0256613393	6.0000000000	16895.0000000000	1524.1666259766
ENSMUSG00000101612.2	0.0000078512	0.0002862012	0.0000666147	0.0000169948	0.0000000220	0.0000270659	0.0000040659	0.0000036729	0.0000168348	0.0000007322	2.0000000000	13289.0000000000	537.0000000000
ENSMUSG00000026134.11	0.0000387032	0.0005431752	0.0001541690	0.0000016356	0.0002036366	0.0003757637	0.0001675533	0.0000303357	0.0001609104	0.0001674801	1.0000000000	0.0000000000	1581.0000000000
ENSMUSG00000101682.1	0.0000012471	0.0000172315	0.0000040263	0.0000004558	0.0000044888	0.0000043059	0.0000000612	0.0000003580	0.0000002241	0.0005158399	1.0000000000	20762.0000000000	752.0000000000
ENSMUSG00000102093.1	0.0000038726	0.0000543493	0.0000154259	0.0000001637	0.0000203756	0.0000375984	0.0000167651	0.0000030353	0.0000161005	0.0000167578	1.0000000000	11510.0000000000	1581.0000000000
ENSMUSG00000103746.1	0.0000387032	0.0005431752	0.0001541690	0.0000016356	0.0002036366	0.0003757637	0.0001675533	0.0000303357	0.0001609104	0.0001674801	1.0000000000	0.0000000000	1581.0000000000
ENSMUSG00000102198.1	0.0000197771	0.0002775586	0.0000787792	0.0000008358	0.0001040568	0.0001920125	0.0000856185	0.0000155013	0.0000822240	0.0000855811	1.0000000000	3357.0000000000	1581.0000000000
ENSMUSG00000004768.14	0.0009888362	0.0000572819	0.0001163384	0.0000008038	0.0000017896	0.0000480447	0.0000127759	0.0004121938	0.0005678026	0.0000548890	1.0000000000	0.0000000000	986.0000000000
ENSMUSG00000042215.8	0.0002936671	0.0036155110	0.0266828995	0.0002657841	0.0000165807	0.0269329203	0.0027038773	0.0043622700	0.0001326617	0.0330087569	1.0000000000	0.0000000000	2615.0000000000
ENSMUSG00000103072.1	0.0000586535	0.0007221179	0.0053293160	0.0000530845	0.0000033116	0.0053792520	0.0005400394	0.0008712664	0.0000264962	0.0065927653	1.0000000000	8054.0000000000	2615.0000000000
ENSMUSG00000042197.13	0.0003097146	0.0000435732	0.0001092077	0.0000700360	0.0000140807	0.0000031117	0.0003370263	0.0007585178	0.0000229074	0.0647912570	1.0000000000	74.0000000000	906.0000000000
ENSMUSG00000081402.4	0.0000025059	0.0000003526	0.0000008836	0.0000005667	0.0000001139	0.0000000252	0.0000027269	0.0000061372	0.0000001853	0.0005242276	1.0000000000	24159.0000000000	906.0000000000
ENSMUSG00000042182.16	0.0001738889	0.0013435899	0.0008171384	0.0000102839	0.0004802241	0.0220745850	0.0006928341	0.0000111656	0.0002199864	0.0029832293	5.0000000000	11785.7998046875	883.2000122070
ENSMUSG00000104416.1	0.0000811451	0.0023374498	0.0063588998	0.0000072969	0.0000200850	0.0012863719	0.0000038355	0.0001144130	0.0011712811	0.0185189573	4.0000000000	11881.2500000000	835.0000000000
ENSMUSG00000026131.17	0.0001660993	0.0013611177	0.0007777860	0.0000105823	0.0004592586	0.0211038491	0.0007493403	0.0000107920	0.0002303661	0.0031221453	5.0000000000	11830.7998046875	883.2000122070
ENSMUSG00000103596.1	0.0000274890	0.0120864914	0.0006784987	0.0001106228	0.0000533574	0.0014241194	0.0126049185	0.0000516177	0.0031549137	0.0419550345	4.0000000000	9002.5000000000	788.0000000000
ENSMUSG00000099382.1	0.0002542167	0.0000517658	0.0000418129	0.0000005701	0.0000078591	0.0000274780	0.0000092499	0.0000063982	0.0000160345	0.0039157011	2.0000000000	12976.0000000000	1021.5000000000
ENSMUSG00000084506.1	0.0028901872	0.0006184408	0.0002153500	0.0000092169	0.0000315020	0.0004196810	0.0001080363	0.0000356597	0.0007417146	0.0101770159	3.0000000000	10286.3330078125	1632.0000000000
ENSMUSG00000103364.1	0.0001408157	0.0003419275	0.0000420085	0.0000044796	0.0000083046	0.0000085385	0.0000020056	0.0000022436	0.0007595785	0.0008703763	3.0000000000	18951.0000000000	1389.3333740234
ENSMUSG00000105982.1	0.0005034249	0.0186513634	0.0230624054	0.0007954977	0.0000215263	0.0007826874	0.0006693187	0.0012117281	0.0041534987	0.0739036588	6.0000000000	10571.3330078125	1060.1666259766
ENSMUSG00000096992.3	0.0000011660	0.0008103468	0.0000079313	0.0000084486	0.0000002823	0.0008763272	0.0000064624	0.0000041210	0.0000024675	0.0010281270	2.0000000000	16685.0000000000	572.0000000000
ENSMUSG00000104475.1	0.0065957642	0.0571947944	0.0544020718	0.0045156620	0.0003075811	0.0014264615	0.0006132107	0.0038963199	0.0197153281	0.1316916304	2.0000000000	7049.5000000000	3650.0000000000
ENSMUSG00000104397.1	0.0000464872	0.0001912507	0.0007520383	0.0000241550	0.0000015877	0.0000961931	0.0000020688	0.0001535759	0.0003817438	0.0000005421	1.0000000000	17646.0000000000	2337.0000000000
ENSMUSG00000101206.1	0.0000005392	0.0000010438	0.0000076736	0.0000003308	0.0000000079	0.0000063671	0.0002215189	0.0000005713	0.0000003676	0.0003715555	2.0000000000	21984.0000000000	499.0000000000
ENSMUSG00000101462.2	0.0000771233	0.0010007530	0.0015977250	0.0000034402	0.0000051742	0.0000521031	0.0000217311	0.0000342598	0.0000492905	0.0022475516	3.0000000000	14559.3330078125	1637.0000000000
ENSMUSG00000102336.1	0.0014425679	0.0151129065	0.0262513027	0.0000655244	0.0000993644	0.0010694841	0.0004045062	0.0006186810	0.0008782916	0.0431829697	3.0000000000	9682.0000000000	1637.0000000000
ENSMUSG00000092852.1	0.0014421255	0.0151122832	0.0262506003	0.0000653739	0.0000990610	0.0010564243	0.0004037990	0.0006186680	0.0008782392	0.0430502427	3.0000000000	9682.0000000000	1637.0000000000
ENSMUSG00000042111.9	0.0007491867	0.0069815976	0.0118584790	0.0010897069	0.0001096151	0.0034357881	0.0022499997	0.0002853006	0.0004130852	0.0481898956	4.0000000000	11905.2500000000	1996.7500000000
ENSMUSG00000101711.1	0.0003638054	0.0029951249	0.0046670564	0.0029751475	0.0000482403	0.0023455631	0.0054641361	0.0001939775	0.0005886762	0.0221790158	5.0000000000	13795.7998046875	2247.6000976562
ENSMUSG00000026127.13	0.0007276597	0.0067502200	0.0114496262	0.0011263539	0.0001084615	0.0034415219	0.0023145002	0.0002759086	0.0003998226	0.0477028801	4.0000000000	11860.5000000000	1996.7500000000
ENSMUSG00000026126.15	0.0025441178	0.0086194393	0.0074853940	0.0474051838	0.0000741470	0.0232724173	0.0848764057	0.0018170529	0.0092026501	0.0432237853	10.0000000000	15448.7001953125	1640.3000488281
ENSMUSG00000100280.2	0.0127215018	0.0100831004	0.0210436448	0.0109813154	0.0002380801	0.0791691900	0.0110764089	0.0039286482	0.0243903010	0.0440790921	8.0000000000	7068.7500000000	1481.6250000000
ENSMUSG00000101223.6	0.0019277185	0.0035959585	0.0525626015	0.0042157796	0.0012276778	0.0068646004	0.0009135273	0.0011335835	0.0057753352	0.0929439090	8.0000000000	10944.8750000000	1481.6250000000
ENSMUSG00000026125.9	0.0001431182	0.0002365582	0.0042588843	0.0002822336	0.0001014428	0.0004092320	0.0000052932	0.0000708028	0.0003471055	0.0075508655	5.0000000000	17749.5996093750	1033.0000000000
ENSMUSG00000104002.2	0.0005690722	0.0001232804	0.0032323301	0.0000236174	0.0000222479	0.0053116567	0.0027716894	0.0000324240	0.0014965643	0.0088043756	3.0000000000	12031.0000000000	756.3333129883
ENSMUSG00000037503.12	0.1091801407	0.0083427663	0.0022737402	0.0010356155	0.0007326883	0.0049989637	0.0213044590	0.0030494238	0.0088185296	0.0758362759	6.0000000000	9828.0000000000	1429.1666259766
ENSMUSG00000104358.1	0.0050215680	0.0011723165	0.0266522866	0.0002027990	0.0000429108	0.0013732543	0.0207315161	0.0002777916	0.0129237285	0.0353332743	5.0000000000	11728.2001953125	1261.1999511719
ENSMUSG00000026123.11	0.0381677160	0.0042240344	0.0029780212	0.0018037497	0.0018142330	0.0020079185	0.0068321605	0.0109047742	0.0027468921	0.0537560568	5.0000000000	9242.2001953125	1410.5999755859
ENSMUSG00000064601.1	0.0000000145	0.0000143532	0.0000014013	0.0000000003	0.0000000001	0.0000295768	0.0000000009	0.0000124311	0.0000000000	0.0000000516	1.0000000000	18475.0000000000	217.0000000000
ENSMUSG00000101714.1	0.0003143551	0.0000582795	0.0072928170	0.0005505289	0.0000186465	0.0000959436	0.0005837970	0.0001636506	0.0026768847	0.0000025431	2.0000000000	12824.0000000000	1113.5000000000
ENSMUSG00000103096.1	0.0002871175	0.0000851523	0.0019384693	0.0000481647	0.0000058443	0.0027340748	0.0003949313	0.0000221061	0.0042646952	0.0047318427	3.0000000000	16671.0000000000	1145.6666259766
ENSMUSG00000102279.1	0.0125817777	0.0002038272	0.0028504767	0.0000361133	0.0000149728	0.0049205102	0.0002547985	0.0000414747	0.0084850315	0.0068398335	3.0000000000	8816.3330078125	1277.6666259766
ENSMUSG00000103708.1	0.0004168412	0.0009257650	0.0000743198	0.0001593962	0.0003222959	0.0000276550	0.0000547268	0.0001054253	0.0000462000	0.0007279784	3.0000000000	15179.6669921875	945.0000000000
ENSMUSG00000104201.1	0.0004180400	0.0009309562	0.0000747308	0.0001602906	0.0003241052	0.0000277168	0.0000550332	0.0001060164	0.0000462411	0.0007320660	3.0000000000	15170.3330078125	945.0000000000
ENSMUSG00000102434.1	0.0003351608	0.0009833167	0.0002344688	0.0011701785	0.0000955888	0.0003197261	0.0018349795	0.0001131468	0.0012672764	0.0329186202	3.0000000000	13423.0000000000	1009.3333129883
ENSMUSG00000045216.7	0.0279555171	0.0094641575	0.0616785410	0.0362063627	0.0053478510	0.0188469677	0.0254999634	0.0086487267	0.0409307814	0.1559765364	7.0000000000	9136.5712890625	3442.7143554688
ENSMUSG00000104523.1	0.0024100181	0.0002215502	0.0033070346	0.0004562421	0.0022816503	0.0016222304	0.0005227336	0.0008978692	0.0014024894	0.0069653276	6.0000000000	17225.5000000000	2011.1666259766
ENSMUSG00000102202.1	0.0023315416	0.0031323193	0.0259161801	0.0001819115	0.0030829741	0.0253033803	0.0002032794	0.0021116364	0.0288340619	0.0309708428	5.0000000000	8059.3999023438	1118.0000000000
ENSMUSG00000037470.14	0.0135106596	0.0022292354	0.0271061634	0.0006132973	0.0005969237	0.0004604856	0.0016346257	0.0024747801	0.0076310635	0.0444176097	5.0000000000	10267.4003906250	1311.5999755859
ENSMUSG00000098752.1	0.0003463448	0.0018063913	0.0040620661	0.0000608643	0.0002866689	0.0260108533	0.0002535698	0.0004619828	0.0082850090	0.0026725566	5.0000000000	13698.7998046875	1255.8000488281
ENSMUSG00000047180.8	0.0003234342	0.0005298458	0.0032781619	0.0013798478	0.0027055184	0.0016213230	0.0005829844	0.0001771460	0.0212627397	0.0465152034	6.0000000000	11371.3330078125	1148.1666259766
ENSMUSG00000037447.16	0.0001551680	0.0004768088	0.0259773087	0.0002074353	0.0002178565	0.0008580147	0.0196516480	0.0000998558	0.0051619070	0.0680799414	2.0000000000	6617.5000000000	1538.0000000000
ENSMUSG00000102762.1	0.0000641464	0.0000060809	0.0003136310	0.0000025249	0.0000029243	0.0000149752	0.0002371186	0.0000017510	0.0000630759	0.0040430627	2.0000000000	16823.0000000000	1538.0000000000
ENSMUSG00000010453.12	0.0023543115	0.0008633281	0.0002632193	0.0259236803	0.0012378838	0.0000054874	0.0054834248	0.0000062704	0.0000074246	0.0000008883	1.0000000000	0.0000000000	1121.0000000000
ENSMUSG00000098680.1	0.0000480289	0.0000176123	0.0000053698	0.0005288539	0.0000252533	0.0000001119	0.0001118641	0.0000001279	0.0000001515	0.0000000181	1.0000000000	19461.0000000000	1121.0000000000
ENSMUSG00000037432.15	0.0013045372	0.0004783749	0.0001458513	0.0143644564	0.0006859184	0.0000030406	0.0030383964	0.0000034745	0.0000041140	0.0000004922	1.0000000000	2952.0000000000	1121.0000000000
ENSMUSG00000001143.13	0.0002745682	0.0007436094	0.0022976004	0.0000964182	0.0000263726	0.0000203198	0.0000993702	0.0001536526	0.0003337363	0.0365322990	4.0000000000	8005.2500000000	685.7500000000
ENSMUSG00000037408.10	0.0002421763	0.0072303406	0.0134210849	0.0446057628	0.0000839235	0.0001021959	0.0454112657	0.0004621975	0.0002947336	0.0159659573	4.0000000000	9310.7500000000	987.7500000000
ENSMUSG00000104316.1	0.0001894804	0.0108927272	0.0212735663	0.0315085665	0.0000836755	0.0001132411	0.0327625188	0.0003516588	0.0004657893	0.0101041897	3.0000000000	4778.3334960938	1239.3333740234
ENSMUSG00000106081.1	0.0008253037	0.0020175139	0.0030389981	0.0015858957	0.0002129659	0.0003689801	0.0003814421	0.0002252690	0.0001615371	0.0315017266	4.0000000000	14114.7500000000	2470.0000000000
ENSMUSG00000001138.13	0.0022393265	0.0054211811	0.0087478540	0.0042432227	0.0005718459	0.0010447795	0.0010768110	0.0006419533	0.0004545586	0.0856252560	4.0000000000	8908.0000000000	2470.0000000000
ENSMUSG00000102845.1	0.0077907215	0.0037885772	0.0232990161	0.0016990818	0.0005852359	0.0177768271	0.0048991765	0.0100730649	0.0082937350	0.3044723042	5.0000000000	9414.5996093750	2434.6000976562
ENSMUSG00000067653.12	0.0071705858	0.0024676439	0.0209178303	0.0024407575	0.0005754829	0.0172865279	0.0019764252	0.0093028469	0.0114348657	0.2655381567	8.0000000000	16218.1250000000	2163.8750000000
ENSMUSG00000109510.1	0.0047746880	0.0015289596	0.0134651504	0.0030485664	0.0004831503	0.0105953140	0.0014331586	0.0056953381	0.0110521226	0.1726935212	7.0000000000	14930.5712890625	2083.7143554688
ENSMUSG00000079610.9	0.0057109712	0.0008482154	0.0098712562	0.0101400291	0.0011035126	0.0036778479	0.0021477812	0.0018372997	0.0293832239	0.1231673380	9.0000000000	14557.8886718750	2469.5556640625
ENSMUSG00000026121.13	0.0248967204	0.0009578308	0.0345999450	0.0020928903	0.0052890192	0.0047264686	0.0082379703	0.0016656361	0.0304479194	0.1464883074	11.0000000000	12157.4541015625	2210.0000000000
