Channel State,Experiment Time (minutes),State Time (samples)
pore,2231,10391158
pore,2232,10396267
pore,2233,10650280
pore,2234,10359772
pore,2235,10224936
pore,2236,10017135
pore,2237,10404994
pore,2238,8968343
pore,2239,9909283
pore,2240,10726648
pore,2241,10051039
pore,2242,8621497
pore,2243,8263983
pore,2244,8831147
pore,2245,8796741
pore,2246,9799767
pore,2247,9874583
pore,2248,9765624
pore,2249,9874309
pore,2250,9989830
pore,2251,10329289
pore,2252,10383203
pore,2253,11285422
pore,2254,10452496
pore,2255,11874954
pore,2256,11256098
pore,2257,10505033
pore,2258,9877579
pore,2259,9697177
pore,2260,10131550
pore,2261,9339602
pore,2262,11627042
pore,2263,10445236
pore,2264,10012071
pore,2265,10000911
pore,2266,10695501
pore,2267,10479012
pore,2268,10756693
pore,2269,11936508
pore,2270,11740016
pore,2271,10998166
pore,2272,10687902
pore,2273,10602366
pore,2274,10441138
pore,2275,11337035
pore,2276,10494104
pore,2277,10430921
pore,2278,6438910
pore,2279,641064
pore,2280,280632
pore,2281,23719424
pore,2282,22776933
pore,2283,9715522
pore,2284,4894611
pore,2285,0
pore,2286,0
pore,2287,0
pore,2288,0
pore,2289,0
pore,2290,0
pore,2291,0
pore,2292,0
pore,2293,0
pore,2294,0
pore,2295,0
pore,2296,0
pore,2297,0
pore,2298,0
pore,2299,0
pore,2300,0
pore,2301,0
pore,2302,0
pore,2303,0
pore,2304,0
pore,2305,0
pore,2306,0
pore,2307,0
pore,2308,0
pore,2309,0
pore,2310,0
pore,2311,0
pore,2312,0
pore,2313,0
pore,2314,0
pore,2315,0
pore,2316,0
pore,2317,0
pore,2318,0
pore,2319,0
pore,2320,0
pore,2321,0
pore,2322,0
pore,2323,0
pore,2324,0
pore,2325,0
pore,2326,0
pore,2327,0
pore,2328,0
pore,2329,0
pore,2330,0
pore,2331,0
pore,2332,0
pore,2333,0
pore,2334,0
pore,2335,0
pore,2336,0
pore,2337,0
pore,2338,0
pore,2339,0
pore,2340,0
pore,2341,0
pore,2342,0
pore,2343,0
pore,2344,0
pore,2345,0
pore,2346,0
pore,2347,0
pore,2348,0
pore,2349,0
pore,2350,0
pore,2351,0
pore,2352,0
pore,2353,0
pore,2354,0
pore,2355,0
pore,2356,0
pore,2357,0
pore,2358,0
pore,2359,0
pore,2360,0
pore,2361,0
pore,2362,0
pore,2363,0
pore,2364,0
pore,2365,0
pore,2366,0
pore,2367,0
pore,2368,0
pore,2369,0
pore,2370,0
pore,2371,0
pore,2372,0
pore,2373,0
pore,2374,0
pore,2375,0
pore,2376,0
pore,2377,0
pore,2378,0
pore,2379,0
pore,2380,0
pore,2381,0
pore,2382,0
pore,2383,0
pore,2384,0
pore,2385,0
pore,2386,0
pore,2387,0
pore,2388,0
pore,2389,0
pore,2390,0
pore,2391,0
pore,2392,0
pore,2393,0
pore,2394,0
pore,2395,0
pore,2396,0
pore,2397,0
pore,2398,0
pore,2399,0
pore,2400,0
pore,2401,0
pore,2402,0
pore,2403,0
pore,2404,0
pore,2405,0
pore,2406,0
pore,2407,0
pore,2408,0
pore,2409,0
pore,2410,0
pore,2411,0
pore,2412,0
pore,2413,0
pore,2414,0
pore,2415,0
pore,2416,0
pore,2417,0
pore,2418,0
pore,2419,0
pore,2420,0
pore,2421,0
pore,2422,0
pore,2423,0
pore,2424,0
pore,2425,0
pore,2426,0
pore,2427,0
pore,2428,0
pore,2429,0
pore,2430,0
pore,2431,0
pore,2432,0
pore,2433,0
pore,2434,0
pore,2435,0
pore,2436,0
pore,2437,0
pore,2438,4157546
pore,2439,1574038
pore,2440,42930
pore,2441,10575870
pore,2442,24621172
pore,2443,13113764
pore,2444,19331647
pore,2445,19585033
pore,2446,21849321
pore,2447,20647688
pore,2448,20077118
pore,2449,23087333
pore,2450,20997627
pore,2451,22893428
pore,2452,20871772
pore,2453,21143790
pore,2454,19793451
pore,2455,24772574
pore,2456,21641570
pore,2457,21856909
pore,2458,22570106
pore,2459,21485187
pore,2460,19949613
pore,2461,21324023
pore,2462,19439732
pore,2463,21451352
pore,2464,19947821
pore,2465,22364931
pore,2466,24253661
pore,2467,23128056
pore,2468,23634527
pore,2469,25532760
pore,2470,25271121
pore,2471,24430837
pore,2472,24275237
pore,2473,23962256
pore,2474,22209046
pore,2475,21680990
pore,2476,22272703
pore,2477,21007502
pore,2478,21534430
pore,2479,20742487
pore,2480,20091052
pore,2481,20562115
pore,2482,20212511
pore,2483,20843564
pore,2484,23082029
pore,2485,21688580
pore,2486,20218884
pore,2487,21951532
pore,2488,21003894
pore,2489,22368796
pore,2490,24441965
pore,2491,23012052
pore,2492,22509711
pore,2493,23934412
pore,2494,23362516
pore,2495,22390190
pore,2496,23253217
pore,2497,24665119
pore,2498,24630038
pore,2499,24385727
pore,2500,21746527
pore,2501,22362117
pore,2502,23723995
pore,2503,21553043
pore,2504,21258390
pore,2505,21578615
pore,2506,22919503
pore,2507,23572345
pore,2508,21154727
pore,2509,20265340
pore,2510,22344274
pore,2511,20971847
pore,2512,21196506
pore,2513,21582969
pore,2514,23581443
pore,2515,21934922
pore,2516,21077689
pore,2517,21749332
pore,2518,20266439
pore,2519,22802669
pore,2520,24429125
pore,2521,24787421
pore,2522,24111008
pore,2523,22979338
pore,2524,24189861
pore,2525,23252144
pore,2526,22655526
pore,2527,22830071
pore,2528,23155209
pore,2529,21701613
pore,2530,20407382
pore,2531,23160545
pore,2532,24099226
pore,2533,21480254
pore,2534,3708475
pore,2535,141958
pore,2536,8396427
pore,2537,21724147
pore,2538,12738390
pore,2539,15790489
pore,2540,16287030
pore,2541,17374644
pore,2542,18787777
pore,2543,17882373
pore,2544,18193171
pore,2545,19735670
pore,2546,17811995
pore,2547,15814141
pore,2548,17976932
pore,2549,17023719
pore,2550,19354476
pore,2551,16940491
pore,2552,17575601
pore,2553,19038829
pore,2554,19294055
pore,2555,18954988
pore,2556,17878904
pore,2557,18186346
pore,2558,16349936
pore,2559,17063893
pore,2560,16758816
pore,2561,17087746
pore,2562,17676906
pore,2563,18245233
pore,2564,16338205
pore,2565,16902857
pore,2566,18188098
pore,2567,18609256
pore,2568,19018821
pore,2569,19503058
pore,2570,20105349
pore,2571,19958217
pore,2572,20280012
pore,2573,19602684
pore,2574,20534798
pore,2575,21485869
pore,2576,20037728
pore,2577,22506574
pore,2578,19766328
pore,2579,21364738
pore,2580,20236008
pore,2581,20001467
pore,2582,21303462
pore,2583,20540667
pore,2584,18979884
pore,2585,18557825
pore,2586,18463577
pore,2587,18557216
pore,2588,18617054
pore,2589,19238078
pore,2590,18806629
pore,2591,18731668
pore,2592,21600709
pore,2593,20053273
pore,2594,20624690
pore,2595,20665015
pore,2596,18785498
pore,2597,18555339
pore,2598,19040613
pore,2599,22829709
pore,2600,21823908
pore,2601,19405811
pore,2602,19556292
pore,2603,22738766
pore,2604,22305195
pore,2605,21974523
pore,2606,22053935
pore,2607,20185965
pore,2608,19659663
pore,2609,18282420
pore,2610,20056557
pore,2611,19693134
pore,2612,20301949
pore,2613,20982594
pore,2614,18572227
pore,2615,18526600
pore,2616,18696620
pore,2617,17889206
pore,2618,17421636
pore,2619,17326372
pore,2620,18134256
pore,2621,18248096
pore,2622,17516746
pore,2623,18762572
pore,2624,18690391
pore,2625,17865875
pore,2626,19716480
pore,2627,20542310
pore,2628,19082847
pore,2629,3107811
pore,2630,63604
pore,2631,8315475
pore,2632,21467199
pore,2633,11422686
pore,2634,14706602
pore,2635,17727670
pore,2636,17236844
pore,2637,16915722
pore,2638,18276909
pore,2639,16600963
pore,2640,18773964
pore,2641,18438301
pore,2642,16364963
pore,2643,17108885
pore,2644,19637504
pore,2645,20142114
pore,2646,19235529
pore,2647,18543218
pore,2648,17276958
pore,2649,19107676
pore,2650,19105783
pore,2651,20583395
pore,2652,20864294
pore,2653,18235224
pore,2654,18807234
pore,2655,19785345
pore,2656,18581762
pore,2657,19761266
pore,2658,17049102
pore,2659,18729909
pore,2660,20211126
pore,2661,19949043
pore,2662,20767792
pore,2663,20760586
pore,2664,22504596
pore,2665,23917857
pore,2666,22075227
pore,2667,21639153
pore,2668,22065760
pore,2669,22733026
pore,2670,21784810
pore,2671,22014024
pore,2672,20267023
pore,2673,19998384
pore,2674,20754660
pore,2675,19741620
pore,2676,19602434
pore,2677,19920989
pore,2678,19369953
pore,2679,18933935
pore,2680,17532423
pore,2681,19252616
pore,2682,17210470
pore,2683,18877354
pore,2684,20385559
pore,2685,19893947
pore,2686,20503932
pore,2687,21113760
pore,2688,20630718
pore,2689,18612803
pore,2690,21667685
pore,2691,21118153
pore,2692,21141000
pore,2693,19484212
pore,2694,18113624
pore,2695,19301868
pore,2696,19732888
pore,2697,21306075
pore,2698,20971403
pore,2699,21520536
pore,2700,22576176
pore,2701,21485282
pore,2702,24005707
pore,2703,20799801
pore,2704,20832380
pore,2705,20938108
pore,2706,21859006
pore,2707,23580624
pore,2708,21112705
pore,2709,21163310
pore,2710,20243293
pore,2711,20816567
pore,2712,20952665
pore,2713,20523329
pore,2714,19938931
pore,2715,19887041
pore,2716,19949915
pore,2717,21234124
pore,2718,20476472
pore,2719,18986105
pore,2720,20632329
pore,2721,20451746
pore,2722,20997074
pore,2723,22677644
pore,2724,3052275
pore,2725,32038
pore,2726,9523290
pore,2727,21833302
pore,2728,14317893
pore,2729,14375736
pore,2730,16612819
pore,2731,18553144
pore,2732,17923796
pore,2733,17538356
pore,2734,19122207
pore,2735,20366076
pore,2736,20577179
pore,2737,20410730
pore,2738,19523192
pore,2739,17325797
pore,2740,18414479
pore,2741,18976017
pore,2742,20324956
pore,2743,20524852
pore,2744,17528232
pore,2745,19583621
pore,2746,19909323
pore,2747,18900561
pore,2748,21070628
pore,2749,18811502
pore,2750,17379127
pore,2751,18102869
pore,2752,18458293
pore,2753,16936418
pore,2754,20852096
pore,2755,21486759
pore,2756,17747721
pore,2757,18804070
pore,2758,18191685
pore,2759,17917880
pore,2760,22060811
pore,2761,21423849
pore,2762,20432512
pore,2763,18420600
pore,2764,18683050
pore,2765,19977471
pore,2766,19995966
pore,2767,19380900
pore,2768,19749891
pore,2769,18776874
pore,2770,20747629
pore,2771,21094987
pore,2772,20583341
pore,2773,18808155
pore,2774,20282192
pore,2775,19061025
pore,2776,21110557
pore,2777,22844882
pore,2778,22862855
pore,2779,22041651
pore,2780,21286852
pore,2781,19506794
pore,2782,20525569
pore,2783,19519834
pore,2784,20474588
pore,2785,22316890
pore,2786,21011347
pore,2787,20856362
pore,2788,21164981
pore,2789,20305253
pore,2790,23387568
pore,2791,20528157
pore,2792,19235122
pore,2793,20479591
pore,2794,18553859
pore,2795,20258505
pore,2796,20577138
pore,2797,22575250
pore,2798,20741545
pore,2799,19880842
pore,2800,19512740
pore,2801,21004409
pore,2802,18531713
pore,2803,20972573
pore,2804,20141054
pore,2805,19967232
pore,2806,19985096
pore,2807,19396284
pore,2808,21151429
pore,2809,19545129
pore,2810,20828133
pore,2811,20910930
pore,2812,19103673
pore,2813,17156811
pore,2814,19948915
pore,2815,20391512
pore,2816,19691807
pore,2817,17287290
pore,2818,18823136
pore,2819,2860275
pore,2820,22017
pore,2821,9401109
pore,2822,19988189
pore,2823,12921424
pore,2824,14320392
pore,2825,16096368
pore,2826,16891042
pore,2827,16207338
pore,2828,16443515
pore,2829,17832945
pore,2830,17456243
pore,2831,20819008
pore,2832,19324154
pore,2833,18976130
pore,2834,19166443
pore,2835,19591990
pore,2836,17858433
pore,2837,18768282
pore,2838,19217766
pore,2839,19776767
pore,2840,19305551
pore,2841,17691839
pore,2842,20677193
pore,2843,19995667
pore,2844,19506100
pore,2845,20575225
pore,2846,18099807
pore,2847,20724587
pore,2848,22529944
pore,2849,21691523
pore,2850,20144348
pore,2851,19598412
pore,2852,20443446
pore,2853,19535237
pore,2854,16962374
pore,2855,17653683
pore,2856,17643487
pore,2857,18267034
pore,2858,19482553
pore,2859,21351571
pore,2860,18543971
pore,2861,17143922
pore,2862,18476913
pore,2863,19929188
pore,2864,18505203
pore,2865,19954016
pore,2866,20276221
pore,2867,20983212
pore,2868,18737890
pore,2869,18847791
pore,2870,19927332
pore,2871,19511604
pore,2872,17753927
pore,2873,18744843
pore,2874,19357569
pore,2875,20590353
pore,2876,21035396
pore,2877,19998191
pore,2878,18959855
pore,2879,19184942
pore,2880,18011081
pore,2881,18609901
pore,2882,18462716
pore,2883,19091459
pore,2884,19527535
pore,2885,19821179
pore,2886,20389775
pore,2887,19394995
pore,2888,18171859
pore,2889,19171619
pore,2890,19392900
pore,2891,21541908
pore,2892,20433600
pore,2893,19769147
pore,2894,21734780
pore,2895,21345509
pore,2896,19687235
pore,2897,18097908
pore,2898,18919428
pore,2899,17839489
pore,2900,18971286
pore,2901,17899317
pore,2902,18281043
pore,2903,17146282
pore,2904,19151828
pore,2905,16133432
pore,2906,17507499
pore,2907,17019026
pore,2908,19122715
pore,2909,18964762
pore,2910,18956795
pore,2911,17534017
pore,2912,20166922
pore,2913,21065688
pore,2914,2602037
pore,2915,37508
pore,2916,10897428
pore,2917,21145993
pore,2918,14821160
pore,2919,17592233
pore,2920,19954890
pore,2921,19774967
pore,2922,18982428
pore,2923,18878319
pore,2924,19599189
pore,2925,21046727
pore,2926,19771707
pore,2927,17890352
pore,2928,20216894
pore,2929,19497777
pore,2930,22048549
pore,2931,19899280
pore,2932,19295021
pore,2933,20456133
pore,2934,21668228
pore,2935,21093492
pore,2936,21553885
pore,2937,24104438
pore,2938,24285351
pore,2939,22914595
pore,2940,20188499
pore,2941,21361224
pore,2942,18177427
pore,2943,19372186
pore,2944,18277385
pore,2945,20692395
pore,2946,22461568
pore,2947,20531328
pore,2948,21966093
pore,2949,20146264
pore,2950,18697043
pore,2951,22017951
pore,2952,21615492
pore,2953,19847345
pore,2954,20544787
pore,2955,19946618
pore,2956,21911792
pore,2957,19930222
pore,2958,21312507
pore,2959,21841205
pore,2960,22705494
pore,2961,21765458
pore,2962,21407745
pore,2963,21579061
pore,2964,21314390
pore,2965,21179976
pore,2966,20215169
pore,2967,20467411
pore,2968,20853461
pore,2969,20013606
pore,2970,18064234
pore,2971,19315275
pore,2972,20934900
pore,2973,19927864
pore,2974,20273554
pore,2975,19438157
pore,2976,18075519
pore,2977,20747651
pore,2978,19779661
pore,2979,20717682
pore,2980,19019652
pore,2981,18808583
pore,2982,18900470
pore,2983,18605252
pore,2984,17013693
pore,2985,18417010
pore,2986,19332800
pore,2987,18638355
pore,2988,19366515
pore,2989,19469115
pore,2990,18929049
pore,2991,22299115
pore,2992,21045728
pore,2993,19521634
pore,2994,19617112
pore,2995,21986734
pore,2996,21270950
pore,2997,22118548
pore,2998,22541274
pore,2999,20022632
pore,3000,20514487
pore,3001,20612791
pore,3002,21825291
pore,3003,21507998
pore,3004,20500993
pore,3005,20719381
pore,3006,22939526
pore,3007,20317819
pore,3008,19048698
pore,3009,2602496
pore,3010,43661
pore,3011,11857709
pore,3012,24582415
pore,3013,13567750
pore,3014,17233783
pore,3015,18158041
pore,3016,17443502
pore,3017,18075867
pore,3018,18484553
pore,3019,19226378
pore,3020,19245547
pore,3021,19899297
pore,3022,20125898
pore,3023,19723984
pore,3024,19182765
pore,3025,16544870
pore,3026,17123533
pore,3027,19447708
pore,3028,18852331
pore,3029,19322162
pore,3030,18324575
pore,3031,19477033
pore,3032,19035529
pore,3033,18072496
pore,3034,19159204
pore,3035,20262835
pore,3036,18979951
pore,3037,20077931
pore,3038,19362945
pore,3039,19443204
pore,3040,18988800
pore,3041,18658086
pore,3042,21238720
pore,3043,19129653
pore,3044,19041769
pore,3045,19667357
pore,3046,20272012
pore,3047,18724303
pore,3048,19277585
pore,3049,20491213
pore,3050,20502150
pore,3051,19399974
pore,3052,17684016
pore,3053,18484688
pore,3054,18872926
pore,3055,18301910
pore,3056,17209222
pore,3057,17304580
pore,3058,18113877
pore,3059,17812807
pore,3060,21003232
pore,3061,20435857
pore,3062,21047390
pore,3063,20124587
pore,3064,21172731
pore,3065,20666920
pore,3066,20236022
pore,3067,17621141
pore,3068,20209351
pore,3069,18704200
pore,3070,18259108
pore,3071,16950772
pore,3072,17561935
pore,3073,17705776
pore,3074,19339265
pore,3075,17594644
pore,3076,17436922
pore,3077,19219432
pore,3078,18582969
pore,3079,19137138
pore,3080,18806290
pore,3081,17970114
pore,3082,18626856
pore,3083,16684464
pore,3084,17524190
pore,3085,18143532
pore,3086,18227194
pore,3087,15732339
pore,3088,18135163
pore,3089,20048631
pore,3090,17873063
pore,3091,17319931
pore,3092,18100432
pore,3093,18095002
pore,3094,18959597
pore,3095,17443226
pore,3096,18501867
pore,3097,18283243
pore,3098,18302077
pore,3099,19568251
pore,3100,19478250
pore,3101,17872141
pore,3102,18297367
pore,3103,19050009
pore,3104,2813266
pore,3105,20553
pore,3106,10535166
pore,3107,23849324
pore,3108,14351261
pore,3109,13638477
pore,3110,16248765
pore,3111,16126187
pore,3112,16225091
pore,3113,15324126
pore,3114,16172703
pore,3115,15382743
saturated,0,29735556
saturated,1,28365598
saturated,2,32183355
saturated,3,5937783
saturated,4,0
saturated,5,0
saturated,6,0
saturated,7,0
saturated,8,0
saturated,9,0
saturated,10,0
saturated,11,0
saturated,12,0
saturated,13,0
saturated,14,2168
saturated,15,0
saturated,16,0
saturated,17,0
saturated,18,0
saturated,19,0
saturated,20,0
saturated,21,1598
saturated,22,0
saturated,23,0
saturated,24,0
saturated,25,0
saturated,26,0
saturated,27,0
saturated,28,0
saturated,29,0
saturated,30,0
saturated,31,4
saturated,32,0
saturated,33,0
saturated,34,0
saturated,35,0
saturated,36,0
saturated,37,0
saturated,38,0
saturated,39,0
saturated,40,0
saturated,41,0
saturated,42,0
saturated,43,0
saturated,44,0
saturated,45,0
saturated,46,0
saturated,47,0
saturated,48,0
saturated,49,2313
saturated,50,0
saturated,51,0
saturated,52,0
saturated,53,0
saturated,54,0
saturated,55,0
saturated,56,0
saturated,57,0
saturated,58,0
saturated,59,0
saturated,60,0
saturated,61,0
saturated,62,0
saturated,63,0
saturated,64,0
saturated,65,0
saturated,66,0
saturated,67,0
saturated,68,0
saturated,69,0
saturated,70,0
saturated,71,358
saturated,72,0
saturated,73,0
saturated,74,0
saturated,75,0
saturated,76,0
saturated,77,0
saturated,78,0
saturated,79,0
saturated,80,0
saturated,81,0
saturated,82,0
saturated,83,0
saturated,84,0
saturated,85,1543
saturated,86,0
saturated,87,0
saturated,88,3393
saturated,89,0
saturated,90,0
saturated,91,0
saturated,92,1621
saturated,93,0
saturated,94,17508207
saturated,95,32888991
saturated,96,29927089
saturated,97,32114040
saturated,98,6432501
saturated,99,0
saturated,100,0
saturated,101,128
saturated,102,1953
saturated,103,0
saturated,104,0
saturated,105,0
saturated,106,0
saturated,107,0
saturated,108,0
saturated,109,0
saturated,110,0
saturated,111,0
saturated,112,0
saturated,113,0
saturated,114,0
saturated,115,0
saturated,116,0
saturated,117,0
saturated,118,0
saturated,119,0
saturated,120,0
saturated,121,0
saturated,122,0
saturated,123,0
saturated,124,0
saturated,125,0
saturated,126,0
saturated,127,0
saturated,128,0
saturated,129,0
saturated,130,0
saturated,131,0
saturated,132,0
saturated,133,0
saturated,134,1623
saturated,135,0
saturated,136,0
saturated,137,0
saturated,138,0
saturated,139,0
saturated,140,22848
saturated,141,0
saturated,142,0
saturated,143,0
saturated,144,0
saturated,145,0
saturated,146,0
saturated,147,196
saturated,148,0
saturated,149,0
saturated,150,0
saturated,151,0
saturated,152,0
saturated,153,0
saturated,154,0
saturated,155,0
saturated,156,0
saturated,157,0
saturated,158,1887
saturated,159,0
saturated,160,0
saturated,161,0
saturated,162,0
saturated,163,0
saturated,164,0
saturated,165,0
